,R,Q
5972,5.071007801289586,1
7255,6.79734536591777,1
4857,5.176253316767122,3
3486,6.590702767203038,2
3592,2.619616389566753,2
4623,6.416784555845926,1
2806,5.57738866124901,2
5969,3.6871491881330836,2
3633,1.20496797694567,0
9096,2.6918280240503014,2
5126,6.895025466525041,0
131,1.20980047870751,1
5619,1.944015482198481,2
472,3.6437351815320773,1
1024,4.600786485422978,1
5231,3.9419154231588722,1
8597,1.726483097054567,0
8114,2.4040890501987433,2
5768,6.50883076951791,0
2437,12.53971181681926,1
2390,2.1139295181451683,0
851,6.888534160056231,1
1939,2.9757968227322307,1
659,5.1716077840594465,1
6376,4.327669168996691,1
8767,5.25218497810581,1
6002,-1.0030525797989667,3
1424,4.907699340716427,1
5892,3.88203615943071,2
7584,4.895656222912917,2
2384,3.024075306683905,1
7911,6.548387938840732,0
1201,1.8932362192682235,2
8910,3.305664152505334,2
4916,6.813153446181941,1
7975,7.142748363622609,2
6064,3.1849916176653235,2
5567,5.741930198723658,2
7116,6.237150696721841,2
6831,7.215446721552462,0
7239,4.348924090128972,0
6822,11.773902615941811,2
5303,1.5759052082003215,2
1268,4.81392739230757,1
1690,13.523918117255938,2
701,8.883004435881894,0
1537,3.2554976197540677,2
4167,3.862064335167232,2
3455,4.3944071100838995,3
5952,2.7287523856517053,2
3297,2.223835118716025,1
2370,2.2665283319715934,3
7026,9.26243499211645,2
6839,7.993018745951316,2
1456,6.320301748265051,2
6695,2.679956857164219,1
5480,6.525687948235014,2
2603,5.989204925205597,1
7868,15.551438902132823,1
549,1.3896484631741242,2
7915,1.7557725768280912,1
9352,13.25838941937169,2
2324,-0.8752527065619204,1
6307,1.6527376249377312,0
2110,8.794458828351695,1
522,7.925198035643792,1
7224,0.9981743297226569,3
384,0.05119524306369416,2
787,5.1896129122009445,1
7696,9.463221620193744,1
1370,2.7543407356011267,2
1618,4.3252658640889265,1
9421,5.544781549777573,2
5341,2.4155246584965067,1
2717,4.652242037880175,0
953,3.958856072952475,1
5808,1.1169988111567473,3
3144,2.5045917830643583,3
4352,8.771693909115347,0
5991,2.5558384845593825,2
5914,9.914384164052596,1
8353,4.228841012475599,2
1953,7.244031740653625,2
6708,4.995341586519821,3
7543,4.8405848573490395,3
8786,9.634910531488545,2
6417,7.03964214853656,1
7869,6.281054674002105,2
8300,8.717766499152225,1
8137,7.863081897346941,1
7426,2.6044158579738164,2
3131,7.715717514987576,1
6889,11.870856537429349,3
8917,7.202989244446248,3
1030,2.200771367424486,2
1647,4.85589650670102,2
4007,3.854279428515656,1
5183,2.4205107777055046,2
5862,0.6237435920068249,3
6760,1.641342939428075,1
3800,3.5584283519604645,1
4036,5.428585686819568,2
8382,7.161341985396767,2
2347,4.690604142470941,0
4949,5.205594131716671,1
4430,6.993743126772438,0
4115,0.8656060103961916,2
7974,2.6965056024536445,2
7677,6.030302127497049,1
8774,0.4569504398992521,2
2398,3.5550003130731227,2
8016,3.75061726637112,2
2818,4.009425504359571,1
5306,1.3527379235105683,2
9260,7.910811196769334,3
8682,5.800767373135356,2
944,1.4320743718847084,2
867,16.330283434970553,1
6805,3.6881481266250473,2
8924,5.003736323464503,2
8464,10.154917330936598,3
8399,1.5580570910322886,2
7234,3.0541584569650673,2
6228,1.9199195193932868,1
1700,0.542447329936354,3
6517,5.0033918976371305,2
9465,14.11237382648001,2
6941,4.942416761675218,1
2244,3.5117276300338096,2
8816,2.792275814985719,3
3004,1.506958698895708,1
8414,4.222576322585594,1
8071,6.542234740125178,2
7881,7.817766979825215,2
4440,8.543211520676248,3
5721,7.514522220869978,2
7456,7.085729263890915,0
4459,0.8296300753355879,1
6850,15.899099968488088,2
1951,9.113627690852915,1
5598,8.662089998907353,2
6118,4.172461115372654,3
8988,2.9788949407164633,2
8210,6.422030159037485,1
4376,3.037848222175323,2
9048,3.671145067784292,1
33,6.262856870123621,3
6271,6.141394424058831,2
6383,1.9251972999499287,1
9358,4.530932266568478,3
5939,4.779088660511986,2
41,12.306787371621631,3
5141,5.7177718559989845,1
2267,5.564944680942,1
3953,2.389838982559791,3
2042,12.57141061355821,1
2463,5.830877924182278,1
705,4.310258979538282,3
4049,9.593512639255545,1
5110,1.6268787348740261,1
5642,4.309076663452827,2
5451,2.570261022881793,1
8510,6.124884298819913,2
5470,4.19007333116825,1
7627,3.1593105067097746,0
2750,7.703480547348537,1
2547,8.153045834999098,3
7373,4.0527383897824505,0
2628,3.441496406357321,2
4349,1.193702348302467,3
2478,6.854479187964426,1
4314,7.941475430011085,2
2273,1.0346617236126299,1
4152,4.070290465907808,1
7073,15.853266354851726,1
662,-0.15007528952254967,2
8044,3.8661579566252398,1
8235,1.6103736007398615,3
8070,4.787774350232784,1
4304,4.192916813143431,2
6605,-1.203793164279642,2
4674,3.7111395316717517,1
8688,-0.6837113905116168,0
6701,12.075170525068753,3
8367,3.574962518951951,1
7699,0.8977034613167474,1
5254,2.2779766538883317,1
7875,2.0783575600351307,2
9206,3.678111211062712,2
3192,3.1406063463895366,0
6056,5.489939082989496,1
3497,7.461644328379837,2
