,R,Q
669,11.943979382871028,2
1906,8.361623531035608,2
1883,3.282204621592003,2
1624,3.024075306683905,1
1139,2.0442688244135017,1
3368,2.3970043382706883,1
3327,5.924196208185819,0
4285,8.188752494669664,1
2105,8.34450349774303,2
6229,3.3284817223088385,2
1078,2.361665488343708,1
287,2.683011346653884,1
149,4.56937913193362,0
4886,13.998833581365119,1
1996,0.40707595678805625,1
2084,2.4105770598718146,2
2995,4.855454121134618,0
1298,0.390734199771715,2
3050,11.096307178299293,2
604,4.911954294578896,3
5259,0.6709178499269158,2
4951,7.678245988448109,2
3958,6.1145641574309035,2
2786,8.83910990502746,3
6411,4.3843828537099885,2
6268,2.1593871143019263,3
85,0.5430336513634758,2
873,6.0914814975144225,2
2459,1.7949240142579592,1
3359,1.988328673957822,3
1664,0.4499427559449347,0
5375,9.898625528073183,3
5325,0.16654230361014946,2
546,1.7536324710632103,2
2330,7.154933366857412,1
1198,3.1273094365658554,1
2325,22.260789214968533,1
4590,0.9983845941875659,2
2529,1.3591625800776024,1
822,2.3774478044396234,0
5908,7.884411713091113,2
6336,3.0606972051515138,1
291,7.164307263926078,2
90,1.4339182337848901,1
1002,14.311020199234685,2
1721,0.4875886853321375,3
4438,2.8909346494836194,2
3171,1.92081357059843,0
1132,9.317042283884383,2
5819,2.4738244372673246,0
3544,1.1935212787440779,0
4255,11.673868635828951,2
3297,1.7218288090273475,0
325,2.999258877858353,0
6121,12.042996833335113,2
4642,10.589062648053657,2
1234,9.823651017810157,2
3928,2.8801629642845357,1
1374,1.2500075463401337,1
588,5.451649677998271,1
4067,2.5558384845593825,2
143,16.354790447940616,2
4084,0.425337357685615,2
2630,12.585592011222872,2
5308,5.373684992710105,1
1175,10.590081748724137,3
3504,5.131243317978733,2
817,0.8519937776408961,2
5670,2.357259570243453,3
4708,7.434473392380664,1
5423,13.705715911041244,2
6247,17.56049306898506,1
5473,3.1471760154415063,1
4526,6.5720004175002735,2
5883,1.1777500897716007,1
250,5.232876704917782,1
3246,1.4898271654123691,0
578,6.888534160056231,1
4465,2.271999211192682,1
123,5.95364813475053,2
4213,4.873712642934496,1
6429,3.3416126652925064,2
1363,2.7278104582610405,3
4160,1.9014050233008097,3
1309,22.12229559918822,1
3852,2.227830011763541,1
5997,10.67598838802612,3
2140,11.416900810853635,2
4784,9.26243499211645,2
3284,1.2224323443105467,0
3404,3.026529174298808,1
719,2.53431049723616,2
29,1.1775367228952391,2
3155,5.849019192641903,2
5732,2.424551300934666,0
148,12.29007837323495,3
2809,3.455762117142326,2
5783,2.1708347156693235,0
4098,2.98007336061833,2
2293,4.985281120341174,1
3453,6.80236341645981,2
120,3.019071356169419,3
2523,6.737466232062806,0
2019,2.733037311313641,2
5835,2.2511111096896173,2
2250,12.545001329688468,3
5185,2.50034862638474,2
3633,6.0936336758715335,2
161,1.2333317549430576,2
3479,11.619904043432147,2
636,12.01731241713912,3
353,4.749648966794145,1
4914,1.8993834725233225,2
4333,4.847316288068959,0
147,11.100239433031657,3
2098,11.215788976198168,3
4220,1.4965203826764228,1
3177,6.173796816564502,1
2288,0.2340303377281915,2
2136,7.932576756016554,1
4282,5.881547126506888,1
6079,5.244592821498964,3
2769,9.925722439357225,1
5455,8.648316464151803,1
3773,4.3011360564743395,2
793,0.4930168007591461,1
2760,7.411820960934808,2
2163,6.2829913291812405,0
6065,2.8148651238674556,2
1187,11.436831297699538,2
5962,11.296787988598378,2
1313,11.357636747333267,1
443,4.451999881577793,3
1957,6.306026635516436,1
1442,7.281248620689792,2
4514,4.439659825951926,3
4043,2.7287523856517053,2
2350,1.1971368261993576,2
278,4.320749465696476,1
3334,5.680265376374476,2
3514,9.351977368128232,2
544,2.453436572440681,1
6104,2.7873274080405697,1
6324,5.041529470658077,0
5701,2.9580570910322885,2
3580,1.5855818812363398,1
3766,1.7164155055985828,1
231,16.360124668706977,2
3373,4.844375844504735,0
6283,8.156795814092757,2
1158,2.205052775325021,2
1508,6.364835911217615,2
3288,2.1612070179639615,2
4024,12.122846213717832,2
5982,3.7930804615044122,2
878,5.985705104477452,1
553,16.426714814145644,1
496,4.410806332072395,1
6227,0.9951492862350759,3
5731,13.832410183558583,1
2396,9.57212039393328,1
4525,2.2719531932112,2
6239,3.0036354905955447,1
5527,2.1297700867263822,1
6132,2.7147888074719675,1
6177,5.329586478224637,1
5311,0.9280968151562553,1
3583,1.710055712343371,2
4637,1.404737789529936,2
6264,6.1792979603574505,2
2035,2.4710795027807193,3
4044,4.302213230094218,0
4709,8.369557912849947,2
459,3.8958079301779094,1
1921,4.0174279474524965,3
3200,0.985778290071729,2
5795,5.627416101284478,2
4643,0.35034592019283073,1
767,0.8541741702702818,2
5622,1.536718236041973,1
2805,5.780614726543841,2
3726,2.774178881376798,2
6041,4.090240661843778,0
95,8.640208496882332,2
5240,7.082394813038601,2
5426,10.95574831013166,1
5359,4.062199533157162,1
2221,13.950870843052304,2
1299,3.731185359860116,2
5548,0.27397023073119403,1
4443,1.1020280518792636,2
3747,1.6248391614991378,1
1634,3.027556371241581,1
6420,5.526879382080441,0
4217,6.78222424912078,2
1173,2.159301832172053,2
3062,6.861953904389355,3
4562,5.751045534277501,2
359,2.6704795870138356,2
4110,5.502016417830729,0
2052,5.728437016672228,1
5040,2.410349786054821,1
972,5.994081660405914,0
5486,1.5904681563015228,2
1942,1.1537675929448872,1
4676,9.683156395143524,2
675,0.8034306768985685,2
5169,10.810140348437718,1
3198,6.061912167636182,1
1182,1.356372094466081,2
2921,0.7025978702055967,0
5039,6.619035327591854,2
6088,3.2711927277240873,0
1907,1.6442043042962324,1
851,6.077325611988418,1
582,2.8922627918849115,3
4221,2.0643157355387443,1
2268,0.5145525170582487,1
2911,15.98543380435623,1
1688,11.72544711559075,2
5022,0.6071683333852176,0
4070,6.730139879764408,1
2372,5.783866180720974,1
3494,7.659673817139743,2
1844,1.2949743671205616,3
3379,1.0615726122213653,2
2900,1.7235145328135186,1
622,10.495578144080419,3
4707,2.849532247055588,1
6394,8.184026014766893,2
1568,4.530701358097602,1
2192,1.3044102006921332,1
3883,9.613739474805426,0
2322,0.6342272469116822,2
4310,12.10819354196886,2
3059,11.334042282951454,2
1575,0.6877875634314715,2
4978,2.2285804806069733,2
2262,8.224215948807744,1
347,5.18201294879605,0
1345,4.440115262112059,1
5091,1.7013407075053948,1
3102,1.1346257861842384,1
3746,1.3856212307351032,0
3659,2.12980939664487,1
2856,1.9669196876635158,1
1662,3.0886304744570006,2
3389,3.5906938989287616,0
536,2.2902373243742935,1
3374,7.380522040863177,3
1122,0.7213912043548051,1
3800,7.224478961476204,1
2727,2.34223287964498,1
4491,2.9289535848796455,2
2743,8.254044658779844,1
1383,1.1839280853610963,1
5571,1.0849577938324675,3
947,0.6000358025776612,2
3011,2.3748243927313366,0
3452,1.5618031279498399,0
978,3.2547221208739634,1
6189,0.5924397051594847,2
4304,1.4396306286291427,1
246,1.1454876429201795,2
2870,2.6646847634955493,3
6421,4.351051166664051,1
3074,1.988146493298713,1
71,1.7511658694204462,2
5951,5.5870223792771005,1
1195,0.7986041288996694,0
2728,6.6975888999566955,0
3321,16.76215779512139,0
6038,5.6968454248114275,2
869,1.0054133785158241,3
3685,1.350856590679294,2
5967,1.5467218784906136,1
109,2.327515811496569,1
81,10.514437668084888,1
1095,10.21706787208929,0
2553,0.6264802166249162,0
5963,2.7811734170574454,2
5685,1.8729257377854687,1
545,4.986942166300634,1
531,1.599278526389912,1
2906,4.15328104225824,1
4167,3.3012907419540376,1
4068,3.7522237522410977,0
3298,6.637005256057137,2
1047,3.118356271682084,2
895,3.8813530271870316,2
4853,1.1894484416603515,1
1903,10.534514504141956,2
2138,11.11045725669483,2
3790,0.5610421951464749,1
6246,5.922231997618372,1
6244,5.996674053585883,1
5017,0.9264853048412586,1
3890,3.748573698234254,2
1301,1.5392373244728632,2
1774,6.277822682953566,1
329,2.882385019720346,3
5671,11.785019643791406,0
2378,2.495441850950868,0
1671,6.0149174600182995,3
4909,8.58207763236417,2
437,1.4640995727582369,1
975,1.77504888844652,1
508,1.3869455890758067,2
389,4.901681082971579,1
4127,0.47630022998241905,1
5415,2.186941895403003,1
4901,6.061480511142723,1
4425,4.303385882303659,2
2368,9.730912534584098,2
688,7.2014203883958805,3
4006,3.88203615943071,2
3371,5.205594131716671,1
3696,3.0467352933548835,0
1278,5.002645012719934,1
2853,8.422518275629956,2
5714,12.623923532237793,1
2587,1.5172811240676942,3
4186,10.584090593555104,1
4601,1.641342939428075,1
324,11.163477634885705,2
5630,8.976125968971733,2
4967,11.400818211766563,3
6054,7.529447608694099,3
3303,7.759713572789101,2
6436,2.184556778330418,0
2557,2.0521362999925845,1
6060,8.302621603500084,1
2996,11.005276046802715,2
5339,1.744285987935919,3
2756,4.214275754783283,2
2405,2.741829574724275,2
2968,8.771693909115347,0
3096,1.6876878390386363,0
3397,2.9420849713754347,1
5721,2.389243549742915,1
4256,3.651625543902351,2
4990,2.653662195899315,2
5220,3.136280428551566,2
1898,1.7688132557596523,1
4779,5.14010918914419,1
4843,6.561810852760857,2
721,0.6674414858390342,2
1631,3.09955695675911,0
6144,12.49710116227531,2
5895,17.285950928435106,1
4375,3.9210975269465957,1
5513,2.156066439653416,2
5052,1.2292125957328959,1
3044,8.284357539127896,2
1864,1.7800105079691366,1
5644,11.614037073520162,3
6092,2.287938337232832,2
1657,2.1906118208591896,1
2255,2.9165529965313497,2
601,5.791264564435136,3
4398,6.936987409430714,1
4924,2.5134310839280958,0
4982,4.229437389745415,2
3055,5.851734843353577,2
3422,1.5962123020269041,3
1797,12.464405177081371,2
6150,3.9027647929686675,1
3352,2.2448937088241037,2
4803,2.6398971107314906,2
2465,1.386735358391451,2
5,0.5477448304717563,2
2797,10.763267034365327,2
5134,11.150479631970367,3
4253,3.093791677085659,2
1612,6.474101613031678,2
4772,5.829329565229741,3
5494,7.623741617550852,0
3525,0.13336665824718844,3
295,8.272536657451454,2
4808,2.2529023915755513,1
3581,4.763023353070736,2
1305,5.287584110462841,2
2175,3.0533984767082627,1
4494,3.81727629709312,1
5461,3.8661579566252398,1
4135,2.8127775965381514,2
4005,1.3916717321201624,0
3249,1.9609992700120533,2
433,5.488770301191284,1
126,2.701723313708764,2
6078,6.295396146445141,2
3476,6.580778215888592,0
4790,15.559254931062874,2
4354,15.067320068905303,1
5793,9.888866611649577,2
4145,1.4343563068333118,2
2571,2.3151707359087217,1
3103,12.725184650523977,2
691,0.4844607159401242,1
4866,8.221968162067006,2
3811,8.876204230621399,0
812,5.133441560231339,0
4916,4.508955395832523,1
2031,8.014027214510758,2
1628,1.9290360640318256,0
823,6.801810215401616,1
1807,2.661358025494696,2
4596,8.855517733171748,1
59,2.5120560381386294,2
3077,8.191875723587485,2
2258,3.5950689541809826,2
1860,1.6758968265193153,1
3205,14.631178099277623,3
1881,6.529709703695314,3
4848,6.237150696721841,2
4869,2.9269679517758944,1
4144,0.7598070889141484,2
3226,6.234750390056842,3
6187,2.363395354376197,1
4611,3.5410770468482973,3
1617,10.870191623330678,2
2353,8.269716667397057,1
5897,6.375731723975832,1
958,10.527346687738406,1
2499,10.69171029907674,2
6126,14.038540252426984,2
2112,3.2499555297189335,3
2270,5.112277364263518,1
2471,10.025657981396133,2
5346,1.9831934927459116,1
4312,6.728556383135673,0
5135,7.4720778975964155,2
472,5.1099412570345715,1
684,3.8153565190832044,1
6151,2.87002402206593,1
2046,10.76618427116223,2
6385,11.178162856959833,3
5195,14.51462549315223,1
2556,12.011479669806295,3
6067,4.888898101113528,1
3617,1.9701265189656656,1
