,R,Q
5972,6.471007801289586,1
7255,6.79734536591777,1
4857,6.576253316767122,3
3486,6.590702767203038,2
3592,2.619616389566753,2
4623,6.416784555845926,1
2806,6.977388661249011,2
5969,3.6871491881330836,2
3633,2.60496797694567,0
9096,2.6918280240503014,2
5126,8.295025466525042,0
131,2.60980047870751,1
5619,3.344015482198481,2
472,3.6437351815320773,1
1024,4.600786485422978,1
5231,5.341915423158873,1
8597,3.126483097054567,0
8114,3.804089050198743,2
5768,7.908830769517911,0
2437,12.53971181681926,1
2390,2.1139295181451683,0
851,6.888534160056231,1
1939,4.375796822732231,1
659,5.1716077840594465,1
6376,4.327669168996691,1
8767,5.25218497810581,1
6002,0.39694742020103324,3
1424,6.307699340716427,1
5892,3.88203615943071,2
7584,6.295656222912918,2
2384,3.024075306683905,1
7911,6.548387938840732,0
1201,1.8932362192682235,2
8910,3.305664152505334,2
4916,8.213153446181941,1
7975,8.542748363622609,2
6064,4.584991617665324,2
5567,5.741930198723658,2
7116,6.237150696721841,2
6831,8.615446721552463,0
7239,5.748924090128972,0
6822,11.773902615941811,2
5303,2.9759052082003215,2
1268,4.81392739230757,1
1690,13.523918117255938,2
701,8.883004435881894,0
1537,4.655497619754068,2
4167,5.262064335167232,2
3455,5.7944071100839,3
5952,2.7287523856517053,2
3297,3.6238351187160247,1
2370,2.2665283319715934,3
7026,9.26243499211645,2
6839,7.993018745951316,2
1456,7.720301748265052,2
6695,2.679956857164219,1
5480,7.925687948235014,2
2603,5.989204925205597,1
7868,15.551438902132823,1
549,2.789648463174124,2
7915,1.7557725768280912,1
9352,13.25838941937169,2
2324,0.5247472934380796,1
6307,1.6527376249377312,0
2110,8.794458828351695,1
522,7.925198035643792,1
7224,2.3981743297226568,3
384,1.451195243063694,2
787,6.589612912200945,1
7696,10.863221620193745,1
1370,4.154340735601127,2
1618,5.725265864088927,1
9421,5.544781549777573,2
5341,3.8155246584965066,1
2717,4.652242037880175,0
953,5.3588560729524755,1
5808,1.1169988111567473,3
3144,2.5045917830643583,3
4352,8.771693909115347,0
5991,2.5558384845593825,2
5914,11.314384164052596,1
8353,4.228841012475599,2
1953,8.644031740653626,2
6708,6.395341586519821,3
7543,6.24058485734904,3
8786,9.634910531488545,2
6417,8.43964214853656,1
7869,6.281054674002105,2
8300,8.717766499152225,1
8137,9.263081897346941,1
7426,2.6044158579738164,2
3131,7.715717514987576,1
6889,11.870856537429349,3
8917,7.202989244446248,3
1030,3.600771367424486,2
1647,4.85589650670102,2
4007,5.254279428515656,1
5183,2.4205107777055046,2
5862,0.6237435920068249,3
6760,1.641342939428075,1
3800,4.958428351960465,1
4036,6.828585686819569,2
8382,7.161341985396767,2
2347,6.090604142470942,0
4949,5.205594131716671,1
4430,6.993743126772438,0
4115,2.2656060103961915,2
7974,4.096505602453645,2
7677,6.030302127497049,1
8774,1.856950439899252,2
2398,4.955000313073123,2
8016,3.75061726637112,2
2818,4.009425504359571,1
5306,2.7527379235105682,2
9260,9.310811196769334,3
8682,7.200767373135356,2
944,1.4320743718847084,2
867,16.330283434970553,1
6805,5.088148126625048,2
8924,6.4037363234645035,2
8464,10.154917330936598,3
8399,2.9580570910322885,2
7234,3.0541584569650673,2
6228,3.3199195193932867,1
1700,0.542447329936354,3
6517,5.0033918976371305,2
9465,14.11237382648001,2
6941,4.942416761675218,1
2244,3.5117276300338096,2
8816,4.192275814985719,3
3004,2.906958698895708,1
8414,5.622576322585594,1
8071,6.542234740125178,2
7881,9.217766979825216,2
4440,8.543211520676248,3
5721,7.514522220869978,2
7456,7.085729263890915,0
4459,0.8296300753355879,1
