,R,Q
8401,1.3908459724966562,2
3169,13.070569075208958,2
1083,8.119736710572171,2
6244,4.4235185240509,2
1893,0.6105959101254583,1
418,7.16004212951095,1
4111,8.119311519477662,2
5444,12.443917307494022,1
5593,0.30983188083293556,1
7595,1.4501580882290424,2
4003,2.5408205247685838,1
2893,5.15058515085534,2
8357,13.25838941937169,2
6457,4.977967339227349,0
5802,2.0718053003490002,1
5532,3.7243971809751786,1
1017,5.081330050928975,0
3217,6.6487773866385655,2
5351,7.98725333353309,2
3075,8.822241880968683,2
3865,4.356369281315401,1
1025,4.611573800253006,1
4943,10.761112747546665,2
3421,5.388545692010039,3
8071,5.367134575629011,1
5535,6.2866575366504565,1
2346,5.36213576443594,0
5566,1.1788132865684817,2
7994,2.287938337232832,2
4499,1.5962123020269041,3
7767,2.29447394385926,3
8087,3.671145067784292,1
5467,5.863703496156171,3
7006,0.16654230361014946,2
1649,2.2149929569874414,2
2075,0.6877875634314715,2
2181,3.0886304744570006,2
3816,2.057125359265291,2
2240,2.8402587622994977,1
8282,6.353751123179521,2
5914,1.4987910081723805,2
1489,4.583525048784622,1
4830,0.9933475081203559,1
4670,2.0762456873839747,3
6713,3.5612226945282233,2
1269,6.227141147829955,1
3208,0.3741052143836531,0
5247,5.005685258608872,2
6693,2.8133908166956028,3
7831,1.0465813112073001,3
3160,6.965467349729112,3
3073,4.715388482120655,1
7171,4.8291419341237445,0
6393,3.4403363573746284,0
303,6.778237027764629,3
3674,3.319846454044667,2
1927,3.0456565034809433,0
5156,6.193500578250315,2
5727,15.067320068905303,1
4452,16.11589093084447,1
4868,0.6571284072441284,2
1445,2.361665488343708,1
6270,6.865238326125503,1
3502,2.9714575237218295,1
3138,3.0720673396792124,1
7026,6.52204409794758,1
4542,3.4140377685285923,2
2227,6.213604375277218,2
6189,0.8630427990648645,1
4788,5.03587231637391,1
1923,5.315481834335072,2
7589,0.5269764199719317,1
6182,8.369557912849947,2
3343,2.4001114176115386,3
4370,6.436749789434499,2
2501,1.9865935946792392,0
3951,2.508156150524542,1
6764,3.280203772622506,2
4432,5.205594131716671,1
2575,3.183749554975255,1
6246,2.2347904336165896,1
2371,0.8925413870221061,1
6232,6.5279656895985685,0
6052,0.6707577850819859,1
6188,3.2471410331350055,2
2120,2.2324623468266727,2
4932,2.702354041621075,1
6760,11.12302584711688,1
7513,5.622576322585594,1
2372,10.40124502445334,1
7851,2.582661086405091,2
1587,1.3732831874494356,2
6237,1.9887278226549188,2
5525,2.5877946991012526,1
7613,9.888866611649577,2
5993,12.075170525068753,3
5347,0.3230331447938297,1
2793,6.63015067139683,2
6092,6.356205164668195,2
3192,1.70310430675944,2
6604,12.433571588387322,1
5127,10.77001416214524,1
1692,1.1801975462871601,2
2578,6.244416880391345,2
7645,9.542030720602122,2
7180,9.264530098249494,0
357,6.289362896173456,1
1772,4.914209285823006,2
6245,1.9232840630323866,3
6064,17.60178924805804,1
7286,2.7709852128442316,0
874,4.973360160455604,1
4650,5.4929197082209695,2
2870,2.602698345660925,1
6643,1.2292125957328959,1
3720,1.5415389611232406,1
189,7.087370980435319,2
4799,1.9330859594613528,1
965,6.579011632574686,1
1574,1.9852669925521451,2
2789,5.224310910894639,2
7030,6.304990659880374,1
6213,4.5004812788915185,1
1556,6.4267432839956165,1
3314,5.574498295145678,2
3373,6.319389937513866,2
8399,3.4702833769110373,3
7671,5.31570513902637,2
1023,2.4711676877792073,1
3882,8.67854231241864,2
4463,8.687822252516103,3
2741,0.1557476584762477,3
3216,2.619616389566753,2
1345,1.825526390346365,0
148,2.855268713605878,1
7097,9.281247375521735,2
6920,3.1979152275124956,2
2799,8.622194124911136,2
5429,2.2475127098631993,1
2571,2.881851051431236,3
4268,7.3966528625822985,0
474,6.885822324956468,2
7237,6.008411948598916,2
4204,12.397768837396189,0
549,4.655684270903029,1
1749,4.229660382459315,1
7528,2.8051219210353513,2
5555,7.245082762574933,0
2109,2.030067487650281,2
4090,1.0758354133770882,2
1782,4.574006629044511,1
4563,7.984848970398163,1
6082,5.088148126625048,2
4485,6.751018549003254,1
2936,2.8309175032375435,1
7806,7.810488351993175,2
1391,6.263009283225731,1
3996,14.877868193555258,2
201,11.100239433031657,3
6172,5.366555176343169,2
1988,0.7624133638400656,2
3543,8.753859053460232,2
445,5.5900163672202225,0
4886,13.860800946238353,2
553,1.5932910337689306,2
1812,2.8781759048890483,0
2696,1.964886812591653,1
1789,3.4667761470008593,3
6842,0.9499151312344378,1
8226,3.678111211062712,2
313,1.9631846351443083,0
6096,4.407058866684251,3
7073,9.898625528073183,3
1640,3.7373978473963843,1
3879,10.317658361494436,1
180,4.928641122718525,1
4973,4.3728637649149915,0
3589,5.254279428515656,1
5393,5.736302368821212,1
1996,2.945663290507865,3
5558,6.78051249537252,1
3915,1.3259792806630477,2
4559,5.80765280083331,1
1433,0.22848557384063228,2
5516,3.8457426042489384,1
5646,2.1630169116834144,1
1020,2.872590929420952,3
6876,2.5732303197204933,1
178,9.111578738658862,0
7368,6.901769728279265,3
4053,20.303594306590583,3
7423,3.2499156803680775,2
5823,5.118758430083519,1
3900,3.223596548295355,2
3399,2.268599397290784,3
2166,1.8508104471511153,0
7334,0.6698649411602219,1
6948,4.423494008885267,1
5658,3.542991939119518,0
3441,5.9961804211175975,2
8228,2.1593871143019263,3
2445,3.702897871174068,2
7317,2.3882858206947106,2
1723,3.731185359860116,2
613,3.8958079301779094,1
7537,7.012473797340268,2
5041,13.012267297486433,2
5324,8.88663577917983,1
2127,4.6971256829345585,2
1555,3.865339857815298,1
1508,9.317042283884383,2
648,1.3546612922609242,1
444,4.380281209372632,1
8294,6.402045980222898,0
4589,2.692240629100998,2
6250,1.9472217479038019,1
2766,2.7553248930360374,1
1686,1.6018216639107106,0
2014,3.5117276300338096,2
2165,9.580610100425801,2
4597,3.2524260375063796,0
5475,4.9282599627050026,2
1150,10.251989306899723,3
3920,4.219675520567191,2
459,3.132671137625272,3
4791,6.0936336758715335,2
1888,5.809633101742982,2
6673,2.8811087326322693,1
7301,1.3102671286090224,1
8239,8.26903845454554,2
2749,1.728849052647735,1
6998,5.048955840183022,2
6241,1.924028368261013,1
4570,1.6268787348740261,1
7170,3.9972373721610395,1
5450,6.516680925071238,2
4142,0.9262891119340897,2
2050,0.732602542699771,0
5282,6.136976957184384,1
5596,1.1866373537814785,1
7534,9.079001918984797,2
3977,3.446852347213478,2
7396,3.523733744721738,3
6007,2.440999320263142,1
7999,1.6839687548234092,1
4337,2.480205424301484,2
1736,22.12229559918822,1
1506,3.8251651450922406,1
