,R,Q
6080,7.700539545615733,0
7297,6.353751123179521,2
5723,-4.707573451146503,2
3312,-2.4679793266423715,0
2141,-5.2838314135415425,1
1119,9.090310356275355,1
695,3.63102693585558,1
6302,3.75061726637112,2
2493,3.743776819630418,2
839,10.719693936792293,1
1749,-1.3820901684719296,0
340,6.855300684768,0
6325,-2.003519529374439,2
3973,5.025405751706778,3
5997,-2.511212722344731,1
1528,-2.5428114982302583,3
2131,1.7800105079691366,1
2661,-3.418744843367352,2
3449,1.9201547119263032,3
4295,1.1947920810795216,3
4630,0.6001255101971288,3
950,4.323514389590765,1
977,12.969733406925286,2
3528,7.771112706003584,2
1484,-2.490769643959818,2
6611,4.986544912101967,2
6000,2.4179270327961784,0
1417,3.7271360091231713,1
386,7.6542045824708875,0
2382,-4.047819086425093,1
4176,2.4558415272772827,2
7339,-5.0549953340716876,2
2450,11.416900810853635,2
3436,-1.6803244794328096,2
6002,2.50034862638474,2
2268,5.498892990872408,2
520,5.685032831837395,1
2819,3.0785621350620076,2
5215,5.788563388496319,2
7376,8.205091686025888,1
29,12.306787371621631,3
3592,8.000231060063973,1
3452,-2.841745806362898,0
7234,-2.293689431687149,1
2318,6.7592959598461455,2
4908,-5.590168119167064,1
5439,5.366555176343169,2
4533,4.170230782783843,2
3153,-1.2415114905220124,3
1841,-2.9521649036269144,1
6748,-4.198223441260597,2
1611,6.848458317131264,3
4412,-4.490477175632598,3
5272,-3.7647029820912135,2
4694,-5.57696685520617,1
5604,6.237150696721841,2
6990,4.932461940602252,2
116,1.2458463830907625,2
1697,3.2595154810896623,1
6431,1.3102671286090224,1
6492,14.668377454037156,0
149,-1.59421105099499,2
4923,5.855410400988934,1
3094,3.4073323399989803,3
449,4.820470029689991,1
6897,-2.554039322171364,0
3349,10.486173689594395,0
83,-4.439245399142903,1
2936,7.277256328834449,1
3995,5.80765280083331,1
3286,11.29774995827475,2
4117,-3.693208330149746,0
7206,-4.190061303874335,1
1308,2.9690864823243928,2
2059,7.531997236707287,1
7346,2.756338316366111,2
2105,1.2949743671205616,3
2314,2.687563905578546,1
2267,-2.161484999784406,2
2976,3.471191905035656,1
1309,0.6780833699411576,0
5595,-1.7856664842164456,3
2823,1.7949240142579592,1
4879,-4.403479617323577,1
3655,4.535352589023383,2
5308,3.055944549450537,0
6739,5.078924367190702,1
5241,2.0424557518243396,3
4240,-4.810356777015577,1
5053,3.513533230699288,2
3578,-1.8706282784135304,2
6808,18.223330388933963,3
763,4.497654799915746,2
5161,-1.4681307144545626,2
5473,4.5004812788915185,1
7108,-2.0346331492458747,2
693,-1.4434789178699416,0
3724,0.9030663382054225,2
1136,4.121793240228614,2
3969,-1.8416266188340096,0
3091,-5.626535911013849,3
5180,-1.5041667322362837,2
4849,-5.457971594430243,0
5296,-4.73847937634794,2
2683,7.154933366857412,1
2482,6.711063712335813,2
1303,3.8251651450922406,1
3523,-1.7678600874764134,2
4289,2.6587098898990362,0
3043,-1.4135459238319292,0
6389,4.584556470674777,2
7161,-3.536604645623803,1
5129,8.079687211678698,0
5895,10.831164931097831,2
3929,-4.896696246220406,0
2948,-1.435933738889572,1
5781,1.9986884861848644,2
2213,-5.031409179076666,1
2471,2.5045917830643583,3
6777,2.959538861523438,1
2711,8.269716667397057,1
3565,12.725184650523977,2
4377,5.673352871669736,3
5684,4.508955395832523,1
7345,-1.1081359752587714,3
1542,4.440115262112059,1
6734,-4.801349472023242,1
3621,2.6429208861916598,2
6022,0.9499151312344378,1
5775,3.3323779660977553,3
1357,1.356372094466081,2
3217,3.455762117142326,2
6152,-3.6146420540369344,1
3014,12.585592011222872,2
1034,7.737824275442934,1
344,8.131125615351932,3
4074,-3.94146539229763,0
6362,1.1826727163039508,3
4022,-4.168173107820948,0
4273,-4.368600605843163,2
313,5.691383328759463,0
1158,-1.9878687545477796,2
1195,-1.4367790957723576,2
7239,-5.058282438754968,2
3872,9.141050351062892,1
2617,-1.42743547345402,2
7097,-1.843790635203999,0
4818,3.3012907419540376,1
5449,5.6334541392892685,1
3275,8.422518275629956,2
3991,-2.5713810082333306,2
1791,-2.408269059485061,1
961,0.43766926977235887,2
1305,9.317042283884383,2
2054,-4.352548210588617,2
3461,2.3748243927313366,0
2726,9.730912534584098,2
2250,-2.221160463102939,2
5424,2.5321284056277964,0
2517,10.349409083847183,2
2432,1.1811846140040883,1
884,2.4711676877792073,1
2820,-1.9341725664133698,1
5048,3.0645736782872053,0
4250,-4.297782606353406,0
6746,6.301454362332471,2
3633,-2.07644121558217,3
675,5.451649677998271,1
5201,1.4987910081723805,2
1879,4.305735044249762,2
3435,2.2258078969877966,1
5199,3.81727629709312,1
2477,2.9328729539729887,1
1896,-3.7093881791408103,1
1368,4.385554994269138,1
6965,5.6274877182596175,1
7114,12.069436496123167,2
2829,1.386735358391451,2
3395,4.673013747920231,2
3164,7.411820960934808,2
7109,12.49710116227531,2
7005,-4.569962960815204,2
7147,5.329586478224637,1
216,9.513252982951112,2
7115,-5.232594650396024,2
6963,-4.55390908118864,0
6370,1.1362196550762782,0
5566,-4.949075257234316,0
3868,4.093269530294553,2
1884,4.000266480719152,1
2322,-4.483749951444476,1
3261,6.31612439620848,0
4051,8.360729680564033,2
3440,2.4075085906391775,2
2781,0.8702201966398355,1
3228,-3.1203358789144438,1
4797,4.425782525104893,1
7041,-3.2772219587988194,1
5801,-2.6627845004821746,3
2845,10.38681020036098,1
3008,7.886333962099535,1
3941,-2.695039309834706,1
238,-2.9933896791104626,1
2521,-3.591538539102907,3
1315,13.523918117255938,2
761,-4.344535901661592,1
1500,22.12229559918822,1
4197,6.0936336758715335,2
3034,-5.348198253720101,0
5806,0.6071683333852176,0
4078,-2.113596498830665,2
6968,5.755005269435468,2
382,5.917772648108545,2
1790,-3.0030010400053646,3
230,-5.025598357539365,2
3689,-1.07444689433947,2
1099,6.413175425967998,3
5176,2.7579657770479518,1
