,P,Q
2021,-9.97299696890951,3
3951,4.3870269622619915,2
3341,4.842066894315428,1
799,6.7770658155751295,2
6495,7.813366155150593,2
5426,2.0947355249300452,1
5640,-5.223164853627438,0
5399,0.8455731409580083,3
7960,7.176239956034404,1
9913,1.6862417871140996,1
428,3.702834362948739,1
8772,4.913961670876207,2
4463,5.424719841835035,1
7735,2.2183041019304963,1
6218,7.7236390272113,1
7972,-2.6132852789695726,0
9530,4.319516931548583,0
7489,-0.4019591942077152,1
5027,10.822511919191713,1
6833,-11.581106013991535,3
8926,11.381114113256547,3
8223,3.8430218354556587,1
9861,-1.6068696830499758,1
7955,11.709565963853436,2
5999,4.781384059431351,1
7652,8.36310039626131,1
8120,6.9800968970773685,2
1617,7.3527409147327685,2
4603,1.5948813890827565,1
5863,2.9434537582810516,3
3305,4.765687580045853,2
6235,4.521699349602723,1
3740,0.8310060760131485,1
2582,3.7047975381758276,1
2788,14.916486299554169,1
8649,-7.223916310103908,3
5829,6.866950045561761,3
3571,-1.708747781726677,2
8291,13.385609342520612,1
4469,1.9917255997616703,3
2770,-3.7207256626626823,2
8777,2.822736030082827,2
256,0.21244056652532528,1
2334,2.963236339090732,1
604,-2.256219498561876,3
4562,4.145504299003346,3
8903,9.668193803858927,2
2002,-1.8468434669884495,2
4512,3.7013581060432,3
9413,15.425041380240675,1
4926,-5.563748959205821,2
8595,-6.983511298250844,1
3612,4.6098000757125615,2
1483,3.6883353108032266,0
6099,3.2300311879377928,0
7543,3.15541165239522,1
5814,5.269907706779899,1
2614,5.254355806252306,2
2846,-5.545709291405378,3
6936,3.603738322501185,1
3155,-3.1194994653231163,1
3150,0.17428319403831338,0
6179,-2.039000055186088,3
4679,11.321793764716457,1
1157,3.4075766606480524,1
995,13.824447072353369,1
1964,-7.300853765193978,2
9792,-6.32008887506853,0
3821,6.137488358292512,1
8009,2.7571763382597707,2
6060,-7.052955599375217,1
4730,-6.232395104394685,2
6432,-1.5652530367128343,2
4776,3.320884444987412,2
2154,15.52459694254473,1
1083,5.821015742702558,2
3313,4.101549509643828,1
53,-1.1812876553303473,2
6643,7.895644797933831,2
8658,-5.920414509682211,1
8927,4.794144077682652,3
4647,5.935538987811054,1
3916,0.01652877976764011,0
5474,3.6768579773095555,1
3882,3.3503975949156626,1
4789,1.4205166243305747,2
7166,9.652612259764412,1
4258,-7.6975902435073085,0
8521,-0.14275052604353855,2
7255,7.541111491911627,3
75,0.7416846712029507,1
8708,9.0977715098923,3
1121,1.6565420628974676,1
7667,-5.915554370695904,1
7225,5.341814195544751,1
3860,-3.8012004927137037,3
367,-4.18084046939515,1
9850,12.241115522584616,2
1041,5.112249902459668,2
4384,-2.8272124004466574,1
92,-5.648111556792948,2
3154,5.686765911384929,2
501,-5.4618475394270085,2
1204,2.1350503594964048,1
949,4.669767897261641,0
3761,-4.410630920111211,2
291,9.830497050375284,2
9678,6.120107525935245,3
8102,-6.956678085044915,1
1851,-2.6916238154707486,1
9751,5.825935099206709,1
905,8.445792011341387,1
6349,-4.854068979645729,1
4064,2.9285940023473604,1
5702,-0.8418551459218534,1
7552,-5.658196494977268,2
1329,4.815103366902755,1
8489,0.15129815576587968,2
3232,-6.161698040456569,1
8930,4.90119291510626,0
1836,3.6099920808953163,0
534,5.81270659281575,2
4480,-5.393430688488114,2
5762,16.842598982159213,0
4915,-2.963143760112848,0
5920,1.8019116037383098,3
1089,6.14437288185439,1
194,12.541315493146909,2
9543,10.455317977730951,2
5817,-3.9978889921983924,1
8199,7.24001363385894,3
8596,-1.239256915710602,3
7141,0.4134026414305825,1
455,7.234947337498177,3
3596,8.772039524430166,1
7639,3.840168764614824,2
4875,0.8041690427359518,2
3755,2.2660257911659016,1
639,-1.050978266144353,2
5135,0.9802618416044151,2
7006,1.9511768272975119,2
5932,-2.663745596166687,1
5191,7.799599697707297,0
5298,-6.3785598041570495,3
3053,-6.415570681647884,0
3411,-4.177736891666379,1
4901,-6.39229277949148,1
1840,-3.4806850447206985,2
2315,2.5268233635257653,1
4482,6.929255092731825,1
9320,9.959837619114033,0
6811,11.589259709170015,3
52,6.701828787242333,0
7312,-0.553533626344926,1
997,1.2506829326390865,2
4400,-6.703435338733284,1
2441,-8.852702544039513,2
8284,0.03582772536916842,0
6257,0.9898832565810568,2
4953,-2.77722802040452,0
4499,-5.976276126323313,0
965,9.271510406234686,1
1155,-0.11814247268364331,2
5611,-5.722365332043218,3
9099,2.7338945622177415,1
5347,1.7642778592313384,2
6174,2.9706980697663132,2
7178,3.3004749443795913,2
4106,5.836975927033587,1
609,0.8753764591667135,2
4833,6.581112155764876,1
1581,-4.49022329735626,1
7301,4.720880974683381,3
6194,-7.204867214384369,1
957,3.612981335765749,1
1195,-12.696991407568678,2
329,-3.8190769107667335,3
172,-5.870266976560234,0
2578,1.1591208506408373,2
7306,14.137138155118729,1
8039,2.842778030272676,1
9973,-3.5114456208492455,2
7124,2.0219899688974325,1
6278,-1.5688926224789637,1
652,6.091733817664692,2
3996,-4.76387962273455,2
5689,-4.082233988406831,3
4516,2.7901212600646983,1
2681,9.47033717119833,2
