,R,Q
5972,0.5710078012895856,1
7255,6.79734536591777,1
4857,0.6762533167671219,3
3486,6.590702767203038,2
3592,2.619616389566753,2
4623,6.416784555845926,1
2806,1.0773886612490102,2
5969,3.6871491881330836,2
3633,-3.29503202305433,0
9096,2.6918280240503014,2
5126,2.3950254665250412,0
131,-3.29019952129249,1
5619,-2.555984517801519,2
472,3.6437351815320773,1
1024,4.600786485422978,1
5231,-0.5580845768411278,1
8597,-2.773516902945433,0
8114,-2.0959109498012567,2
5768,2.0088307695179104,0
2437,12.53971181681926,1
2390,2.1139295181451683,0
851,6.888534160056231,1
1939,-1.5242031772677693,1
659,5.1716077840594465,1
6376,4.327669168996691,1
8767,5.25218497810581,1
6002,-5.5030525797989664,3
1424,0.40769934071642666,1
5892,3.88203615943071,2
7584,0.39565622291291724,2
2384,3.024075306683905,1
7911,6.548387938840732,0
1201,1.8932362192682235,2
8910,3.305664152505334,2
4916,2.313153446181941,1
7975,2.6427483636226086,2
6064,-1.3150083823346765,2
5567,5.741930198723658,2
7116,6.237150696721841,2
6831,2.7154467215524623,0
7239,-0.15107590987102792,0
6822,11.773902615941811,2
5303,-2.9240947917996785,2
1268,4.81392739230757,1
1690,13.523918117255938,2
701,8.883004435881894,0
1537,-1.2445023802459323,2
4167,-0.6379356648327681,2
3455,-0.1055928899161005,3
5952,2.7287523856517053,2
3297,-2.276164881283975,1
2370,2.2665283319715934,3
7026,9.26243499211645,2
6839,7.993018745951316,2
1456,1.8203017482650514,2
6695,2.679956857164219,1
5480,2.0256879482350136,2
2603,5.989204925205597,1
7868,15.551438902132823,1
549,-3.110351536825876,2
7915,1.7557725768280912,1
9352,13.25838941937169,2
2324,-5.375252706561921,1
6307,1.6527376249377312,0
2110,8.794458828351695,1
522,7.925198035643792,1
7224,-3.501825670277343,3
384,-4.448804756936306,2
787,0.6896129122009445,1
7696,4.963221620193744,1
1370,-1.7456592643988733,2
1618,-0.17473413591107345,1
9421,5.544781549777573,2
5341,-2.0844753415034933,1
2717,4.652242037880175,0
953,-0.5411439270475249,1
5808,1.1169988111567473,3
3144,2.5045917830643583,3
4352,8.771693909115347,0
5991,2.5558384845593825,2
5914,5.414384164052596,1
8353,4.228841012475599,2
1953,2.744031740653625,2
6708,0.49534158651982096,3
7543,0.34058485734903954,3
8786,9.634910531488545,2
6417,2.5396421485365597,1
7869,6.281054674002105,2
8300,8.717766499152225,1
8137,3.363081897346941,1
7426,2.6044158579738164,2
3131,7.715717514987576,1
6889,11.870856537429349,3
8917,7.202989244446248,3
