R,Q,A,Y
-1.564481496670652,3,1,0
7.023314560745266,2,1,1
9.35199579139842,1,1,1
9.52314348029448,2,0,1
7.763201259727468,2,0,1
3.594415791038286,1,0,1
0.1668189267464797,0,1,0
1.8546508473147156,3,1,0
3.865387551681347,1,0,1
0.6997136074500991,1,0,0
2.9858741551264205,1,0,1
9.465044261499116,2,1,1
6.9301619884974635,1,1,1
3.414952527602283,1,1,1
6.136976957184384,1,0,1
1.5641701491774276,0,1,0
4.678160158542797,0,1,1
3.0075055191014908,1,1,1
11.373410945882393,1,0,1
-3.5710851178201293,3,1,0
10.154917330936598,3,0,1
5.633082298654541,1,1,1
2.9612102625809555,1,1,0
9.587384715030758,2,0,1
5.423822051906439,1,0,1
6.79734536591777,1,0,1
7.082394813038601,2,0,1
7.885465499632101,2,1,1
3.117473195038813,1,0,1
3.0057709254608524,3,0,0
5.160181604507018,2,0,0
7.015070568237263,1,0,1
4.894220504921554,1,1,0
4.156610387726937,1,0,0
10.40124502445334,1,0,1
-2.3495412096773176,3,1,0
6.402929837242172,3,0,0
-2.3705755106093367,2,1,0
15.551438902132825,1,0,1
4.853036294563522,3,0,0
1.3026133003821068,2,1,0
5.924817355624864,2,1,1
4.787935482770691,1,0,1
4.978495977371066,1,0,1
2.079060457821903,3,1,0
6.813920837192512,3,1,1
10.24924747267996,2,0,1
-1.9286452292212577,2,1,0
3.8700092683467617,3,1,0
9.967182629826992,1,0,1
0.2679810509639688,2,1,0
0.2412303501200288,1,1,0
4.897397388955527,2,1,0
2.7577911190489237,0,0,1
1.442327064878374,0,0,0
1.1688293692742309,1,0,0
1.6248391614991378,1,0,0
6.213604375277218,2,0,0
0.5339249760466576,3,1,0
5.906758349975017,1,0,1
-0.993041301104292,1,1,0
3.60560988782419,0,0,1
0.6237435920068249,3,0,0
18.334434298988164,1,1,1
7.26213361322365,1,1,1
14.857264047609462,1,0,1
-3.27692265706322,2,1,0
-2.673518707172684,0,1,0
11.309042787210917,1,1,1
2.4761665936693045,2,0,0
-0.2685888894391697,1,1,0
-1.249571253416816,2,1,0
1.4343563068333118,2,0,0
7.193907463858615,2,1,1
12.57141061355821,1,0,1
3.631369837843001,2,0,0
2.9328729539729887,1,0,0
2.384382845969192,2,1,0
6.92141448085969,2,0,1
-1.93951021885649,1,1,0
4.362882005572336,3,0,0
2.508156150524542,1,0,0
1.2084414186642418,0,0,1
3.865175683148323,1,0,1
1.781564890510406,1,0,0
1.680007861144139,2,0,0
6.2008238226250025,1,0,1
-2.7472284787941126,0,1,0
4.319643104069302,2,1,0
9.80249166245475,3,1,1
1.2987366582230593,1,0,1
15.666324941349671,3,1,1
1.0006479480819317,1,0,0
-2.583657066122459,1,1,0
6.422030192216264,1,0,1
-2.702080243815155,3,1,0
-3.0607263276897134,1,1,0
13.25838941937169,2,0,1
4.497654799915746,2,0,1
-0.3334923339092572,1,1,0
-1.198355749137321,2,1,0
5.229491371353755,2,0,1
-0.7487140869484845,2,1,0
2.4711676877792073,1,0,0
5.190607727744709,0,1,1
-1.7541440123667271,2,1,0
9.513252982951112,2,0,1
9.717909645101448,3,1,1
-0.263736189785297,1,1,0
-0.0225218649586027,1,1,0
5.718583121536355,1,0,1
10.30102534371963,1,1,1
-0.7290421817725314,1,1,0
3.286649934118374,1,0,0
2.820880556011576,1,1,0
0.4871860762997233,2,1,0
4.81392739230757,1,0,1
4.753875390199939,2,1,1
-0.8856438598079031,1,1,0
5.690707983524059,0,0,1
2.078897434177662,0,0,1
1.9960329587234256,2,0,0
-1.842874640734709,2,1,0
15.211790484510548,0,0,1
1.3800973602885234,0,0,0
3.219418166550059,3,0,0
7.652800641285406,1,1,1
9.807281728659609,2,0,1
10.190535346591217,2,0,1
-2.575391244281031,1,1,0
6.552886618609014,3,0,1
0.4851174606971309,3,1,0
1.7444705310615358,1,0,1
8.131125615351932,3,0,1
7.154933366857412,1,0,1
7.765352439472192,2,0,1
0.9262891119340896,2,0,0
4.1629063241373,1,1,1
0.7801468207990236,2,1,0
-0.4136975760858918,2,1,0
1.7925214054117615,2,0,0
2.659229254223032,1,1,1
5.429072827431453,0,0,1
-2.303787697973096,3,1,0
-1.3683148259642637,0,1,0
-2.3749762149183793,1,1,0
-1.9088166997558949,1,1,0
3.075334818232264,2,1,0
3.3148728480093164,1,0,0
7.625260333826841,1,0,1
11.720991399074894,0,0,1
8.629695776597211,3,0,1
5.449317180722751,0,1,1
0.3511271007085508,1,1,0
1.4320743718847084,2,0,0
-1.6005507510731336,1,1,0
-3.2122124365685285,2,1,0
3.6638089154939806,0,1,1
1.8592476273534169,2,0,0
1.4040305166451743,0,1,1
-3.197402129794403,0,1,0
8.44194982855829,1,0,1
1.8037951146559177,2,1,0
0.985056370799521,3,1,0
1.591175147887688,1,0,0
2.975909985218208,2,1,0
4.507828826370088,2,0,0
6.856483178936536,2,1,1
3.3501712427338877,1,0,1
1.7963877524371177,2,0,0
8.000231060063973,1,0,1
-1.004110416863706,1,1,0
7.524240486693285,3,0,1
0.6177324093768428,1,1,0
4.083407138405072,1,1,1
-3.0458258297297185,2,1,0
-1.9762345852733232,3,1,0
-0.9528682481036896,0,1,0
3.1002248222550257,2,1,0
17.088834865859045,1,1,1
2.6284555351909114,1,0,0
-2.1832531776848003,2,1,0
0.7531304385997993,1,0,0
0.9233697529554998,1,1,1
4.359203381022559,2,0,0
0.558026919508821,2,1,0
-1.0823700057793046,3,1,0
5.9481257632416185,1,1,1
7.0958241913321345,2,0,1
3.4140377685285923,2,0,0
3.954983117691904,2,1,0
-0.4952034979305622,1,1,0
2.4710795027807193,3,0,0
11.215788976198168,3,0,1
2.482142190056888,2,0,0
-3.288766669532413,2,1,0
-0.6130440491048175,2,1,0
0.8751665110081293,1,1,0
2.7287523856517053,2,0,0
7.55624383760213,2,0,1
12.33331989329296,1,0,1
10.306991830023303,3,0,1
0.1018939716066249,1,1,0
-1.5724841885034309,1,1,0
10.028737832738,2,1,1
11.416900810853637,2,0,1
6.092288893932983,1,1,1
3.7905049801710335,1,0,1
1.715210963760636,1,0,0
8.813235819194347,2,1,1
6.66526565087419,2,1,1
2.64292088619166,2,0,0
2.2085194368267747,2,1,0
7.161341985396767,2,0,1
11.544160023534044,3,0,1
10.023208012368102,2,0,1
5.406876620640773,2,1,0
-0.0972276183455331,0,1,1
5.700847517965473,1,1,1
2.7693230604468635,1,0,1
-3.3481982537201014,0,1,0
9.006869976671394,1,0,1
7.871301360590126,2,1,1
1.800397010074153,3,1,0
-3.5906436429113366,1,1,0
8.321741245590115,1,1,1
1.4987910081723803,2,0,0
6.22705333001963,2,0,1
5.2815090403887055,2,1,1
4.18998730003096,1,1,1
-0.7358283255629301,1,1,0
-0.458974172249083,2,1,0
8.035572897196772,1,1,1
-2.403479617323577,1,1,0
6.032969394525466,1,0,1
13.43422913618902,2,0,1
10.584090593555104,1,0,1
0.1337961971525132,2,1,0
2.266563605348793,2,1,0
6.474101613031678,2,0,1
1.8785342741240605,0,1,1
1.3429144731359592,2,1,0
30.90495967743729,3,1,1
12.793478599506631,2,0,1
6.393239867227418,3,0,0
3.7514666572652455,2,0,1
1.788151257420374,2,1,0
3.2610115323826907,2,0,0
5.074526264638501,1,0,0
2.940617922532109,2,1,0
-0.6204421730139829,2,1,0
4.54314106840093,2,0,0
4.395025466525041,0,1,1
5.40947846224868,2,0,1
7.556331870827187,1,1,1
7.592600934337689,0,1,1
-1.3159558770876374,2,1,0
8.921869743578451,1,1,1
17.51107945433754,1,1,1
1.5720593693850322,1,1,0
-0.7609637458329468,2,1,0
4.759863409682231,2,0,1
2.9906415933251003,2,0,0
12.443917307494022,1,0,1
4.787774350232784,1,0,1
5.2170177940887985,1,1,1
3.4858759407379374,1,1,1
-1.5080077291366711,1,1,0
-1.0934465763852086,0,1,0
15.36745297677192,2,0,1
5.31570513902637,2,0,0
3.029986606896172,1,0,1
-1.6850070430125583,2,1,0
11.400818211766564,3,0,1
3.688070354748798,1,1,0
5.5870223792771005,1,0,1
4.689483850106129,2,0,0
6.143590193376049,1,0,1
3.158640471877147,1,0,0
5.734547585954315,1,0,1
6.343567379333551,0,0,1
5.258347810033795,3,1,0
1.0764692078905185,3,1,0
2.1601750407003406,1,1,1
5.9961804211175975,2,0,1
1.957913766767448,2,0,0
8.770346284416533,0,0,1
-1.572876315320979,1,1,0
-0.4600233178519062,2,1,0
3.028693421447393,2,1,0
2.920378921359864,2,0,0
-3.450057244055065,0,1,0
0.436614652074498,2,1,0
7.181824243602168,1,0,1
9.127847567753562,2,0,1
5.303591340532131,2,0,1
2.705504500241849,1,1,0
5.885406320716898,2,0,1
2.3900475731709516,2,0,0
2.1126167244089835,3,1,0
-2.140404469153211,1,1,0
7.553260493538589,2,0,1
-2.88899845042297,1,1,0
2.250299869441227,1,0,1
6.124884298819913,2,0,0
2.607843547256029,1,1,0
-2.192582773407908,2,1,0
-2.037569538636764,0,1,0
4.422891918220813,3,1,0
-1.265589964066853,1,1,0
4.102483023934838,3,0,0
-1.2579664090998497,1,1,0
8.205091686025888,1,0,1
0.6404719324312387,2,1,0
0.3934529078040532,3,1,0
-0.5800804806067132,1,1,0
-2.791235474278755,3,1,0
3.69769056888464,0,0,1
-1.236282883800559,1,1,0
11.759675210664229,1,1,1
1.765910864933776,1,1,0
1.1556450948738106,1,0,0
-1.41443313632816,2,1,0
2.0392044346030325,2,0,0
1.440435734988684,2,1,0
3.459798637715478,0,0,1
-2.7322602409465064,3,1,0
3.2499555297189335,3,0,0
10.620160459245264,2,0,1
3.922030159037485,1,1,0
3.0554007318608916,3,1,0
1.3210918617980076,2,0,0
2.0272374215307103,2,1,0
1.7681531434816071,1,0,0
-1.1648149404566372,0,1,0
1.074962518951951,1,1,0
3.2360086330449027,0,1,1
4.309076663452827,2,0,1
-2.851114450944274,1,1,0
3.671145067784292,1,0,0
4.364107749629291,1,1,1
4.558887793105619,1,0,1
5.71631685915392,2,0,1
10.00143141616952,1,1,1
-3.200744341391972,2,1,0
2.7065327646392596,2,0,1
-0.9740036626423604,1,1,0
3.541533271301759,0,1,1
2.0293859401502985,0,1,1
-2.6285121262021063,0,1,0
0.1019447582734089,1,1,0
4.979849332286133,1,1,1
2.619616389566753,2,0,1
9.347357575543873,1,0,1
0.4462012160412367,3,1,0
-2.024041275291823,2,1,0
7.708615996245248,2,0,1
2.680985299595214,3,0,0
-2.654288246525678,2,1,0
9.934383925431078,1,0,1
10.8541964048755,1,0,1
7.1540543177685585,3,1,1
3.2483276939216736,1,1,1
5.589023185580591,1,0,1
-3.430440183274004,1,1,0
5.4555985200712565,2,0,1
15.210217450137671,1,0,1
6.722774377717734,1,0,1
0.1658660947988215,1,1,0
0.2979419982879676,0,1,0
3.7371634418834176,2,1,0
1.8292073392106207,2,1,0
-2.3525482105886177,2,1,0
3.183749554975255,1,0,0
-3.311734779680489,1,1,0
1.87241233741734,2,1,0
0.3757905754023385,2,1,0
2.4205107777055046,2,0,0
-2.1218436082711127,2,1,0
0.6827199328005067,1,1,1
-3.080201141916743,2,1,0
3.432308355434266,2,1,1
6.413225713853432,0,1,1
3.63102693585558,1,0,0
0.8359728404395188,2,1,0
14.684335413416951,2,0,1
16.393996284204377,2,0,1
6.869316813997997,1,1,1
18.974865717021192,1,1,1
-1.2857714691070163,2,1,0
0.7970734983016969,1,1,0
-2.221741179525371,0,1,0
3.641772043054328,1,1,1
3.405703323665299,0,0,1
0.2870384849691216,2,1,0
14.097997723611575,2,0,1
8.794458828351695,1,0,1
2.04686308242231,0,0,1
1.386945589075807,2,0,0
5.270271880824442,1,0,1
15.385119453654871,2,1,1
12.614164328276471,2,0,1
-2.4125858290975195,1,1,0
8.27581222746131,1,0,1
-0.1654499765295853,1,1,0
10.719284106705562,1,0,1
2.6918280240503014,2,0,0
8.771693909115347,0,0,1
-0.3321723758196695,2,1,0
2.178165029360416,2,0,0
2.040299577879864,1,1,0
-1.158904562453854,2,1,0
-0.5915789416160173,2,1,0
-0.0906153795876658,1,1,1
6.190881482923267,1,0,1
0.8632275511573999,2,1,0
3.0539356115227427,2,0,1
15.899099968488088,2,0,1
-2.825741521821412,0,1,0
1.626878734874026,1,0,0
4.3013957094084105,1,0,1
11.98533466516121,2,0,1
0.5269764199719317,1,0,0
0.9479074368207936,2,1,0
-3.744252341523752,3,1,0
14.334867832929966,0,1,1
8.76380676862209,3,1,1
9.664332255180526,2,0,1
1.2419175309141726,2,0,0
11.092736068283177,2,0,1
5.815646634432412,2,1,0
16.739245114417063,2,0,1
0.831751961502823,1,0,1
3.88203615943071,2,0,0
11.726435468587605,2,0,1
5.039532069520803,2,1,1
7.681779785273196,3,0,1
-1.4306243445226237,0,1,1
-1.952778252096198,1,1,0
5.3673933752722505,2,0,1
10.77001416214524,1,0,1
-2.4276675762577695,2,1,0
-0.9140789194217618,2,1,0
8.613715813111355,2,1,0
-2.1629387140850964,3,1,0
0.7810504070097751,1,0,0
1.1427015366150992,1,0,0
5.192111087402875,2,1,0
-2.222756438086625,0,1,0
14.864309920610118,3,1,1
3.095023313572476,3,1,0
2.6527048440478396,1,1,0
8.211977389062715,1,1,1
8.993608199842528,1,0,1
-0.0575482749866607,1,1,0
2.465578496530882,2,1,0
-0.0980555490476078,1,1,0
-2.568017637941848,2,1,0
4.844375844504735,0,0,1
2.4075085906391775,2,0,0
-0.2622073646813065,1,1,0
9.631814494474,2,1,1
3.310590741996732,3,1,0
8.760931590403068,1,0,1
4.95516888013346,1,0,1
0.350375087188068,1,1,0
3.5819299836728486,2,1,0
7.159973612468299,1,0,1
7.454218558934761,0,0,1
1.7664276518903803,2,0,0
16.45327417770019,0,0,1
4.381356927051601,2,0,0
-2.41560478155335,0,1,0
2.1139295181451683,0,0,1
5.366555176343169,2,0,1
0.1993347495696831,1,1,0
-0.8789196145600222,1,1,0
10.113793051615865,2,0,1
2.8763330222684553,1,0,1
1.7505751141163728,1,1,0
4.009425504359571,1,0,0
2.2719531932112,2,0,1
-2.531814066860764,2,1,0
0.8922713095644994,1,1,1
7.202989244446248,3,0,1
