P,Q,A,Y
-11.47299696890951,3,1,0
2.8870269622619915,3,1,1
3.342066894315428,3,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,1
2.0947355249300452,1,0,1
-6.723164853627438,3,1,0
-0.6544268590419917,3,1,1
7.176239956034404,1,0,1
1.6862417871140996,1,0,0
3.702834362948739,1,0,1
3.4139616708762066,3,1,1
3.924719841835035,3,1,1
0.7183041019304963,3,1,1
7.7236390272113,1,0,1
-4.113285278969573,3,1,0
2.8195169315485833,3,1,1
-1.9019591942077152,3,1,1
10.822511919191712,1,0,1
-13.081106013991535,3,1,0
11.381114113256547,3,0,1
2.3430218354556587,3,1,1
-3.106869683049976,3,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,1
5.8527409147327685,3,1,1
1.5948813890827565,1,0,0
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
-0.6689939239868515,3,1,0
3.704797538175827,1,0,0
14.916486299554167,1,0,1
-8.723916310103908,3,1,0
6.866950045561761,3,0,0
-3.208747781726677,3,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
-5.220725662662682,3,1,1
1.322736030082827,3,1,1
0.2124405665253252,1,0,1
2.963236339090732,1,0,1
-3.756219498561876,3,1,0
2.6455042990033464,2,1,1
9.668193803858928,2,0,1
-3.3468434669884495,3,1,0
2.2013581060432,3,1,1
15.425041380240677,1,0,1
-7.063748959205821,3,1,0
-8.483511298250843,3,1,0
3.109800075712561,3,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
-7.045709291405378,3,1,0
3.603738322501185,1,0,1
-4.619499465323116,3,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
9.821793764716457,3,1,1
1.907576660648052,3,1,1
13.824447072353369,1,0,1
-8.80085376519398,3,1,0
-7.82008887506853,3,1,0
4.637488358292512,3,1,1
2.7571763382597707,2,0,0
-8.552955599375217,3,1,0
-7.732395104394685,3,1,0
-1.5652530367128343,2,0,0
1.820884444987412,3,1,1
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,0
-2.681287655330347,3,1,0
7.895644797933831,2,0,1
-7.420414509682211,3,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,0
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-9.197590243507308,3,1,0
-1.6427505260435384,3,1,1
6.041111491911627,3,1,1
0.7416846712029507,1,0,1
7.5977715098923,3,1,1
1.6565420628974676,1,0,0
-7.415554370695904,3,1,0
5.341814195544751,1,0,1
-5.301200492713704,3,1,0
-5.680840469395151,3,1,0
12.241115522584616,2,0,1
5.112249902459668,2,0,1
-4.3272124004466574,3,1,0
-7.148111556792948,3,1,0
5.686765911384929,2,0,1
-6.9618475394270085,3,1,0
2.1350503594964048,1,0,0
3.1697678972616408,3,1,1
-5.910630920111211,3,1,0
9.830497050375284,2,0,1
4.620107525935245,2,1,1
-8.456678085044915,3,1,0
-4.191623815470749,3,1,0
5.825935099206709,1,0,1
6.945792011341387,3,1,1
-6.354068979645729,3,1,0
2.9285940023473604,1,0,0
-2.3418551459218535,3,1,0
-7.158196494977268,3,1,0
4.815103366902755,1,0,1
-1.3487018442341203,3,1,1
-7.661698040456569,3,1,0
4.90119291510626,0,0,1
3.609992080895316,0,0,1
5.81270659281575,2,0,0
-6.893430688488114,3,1,0
16.842598982159213,0,0,1
-2.963143760112848,0,0,0
1.8019116037383096,3,0,0
4.64437288185439,3,1,1
12.541315493146907,2,0,1
10.455317977730951,2,0,1
-5.497888992198392,3,1,0
7.24001363385894,3,0,0
-2.7392569157106017,3,1,0
0.4134026414305825,1,0,1
7.234947337498177,3,0,1
8.772039524430166,1,0,1
3.840168764614824,2,0,1
0.8041690427359518,2,0,0
0.7660257911659019,3,1,1
-2.550978266144353,3,1,0
-0.5197381583955849,3,1,0
1.951176827297512,2,0,0
-4.163745596166687,3,1,1
7.799599697707297,0,0,1
-7.8785598041570495,3,1,0
-7.915570681647884,3,1,0
-5.677736891666379,3,1,0
-7.89229277949148,3,1,0
-4.9806850447206985,3,1,0
2.5268233635257653,1,0,0
6.929255092731825,1,0,1
9.959837619114031,0,0,1
11.589259709170015,3,0,0
5.201828787242333,3,1,1
-2.053533626344926,3,1,0
1.2506829326390865,2,0,0
-8.203435338733284,3,1,0
-10.352702544039513,3,1,0
-1.4641722746308317,3,1,1
0.9898832565810568,2,0,0
-4.27722802040452,3,1,0
-7.476276126323313,3,1,0
9.271510406234686,1,0,1
-1.6181424726836433,3,1,0
-7.222365332043218,3,1,0
2.7338945622177415,1,0,0
0.2642778592313384,3,1,0
2.9706980697663132,2,0,0
1.8004749443795915,3,1,1
5.836975927033587,1,0,1
0.8753764591667135,2,0,0
6.581112155764876,1,0,1
-5.99022329735626,3,1,0
4.720880974683381,3,0,1
-8.704867214384368,3,1,0
2.112981335765749,3,1,1
-14.196991407568678,3,1,0
-5.319076910766734,3,1,0
-7.370266976560234,3,1,0
-0.3408791493591627,3,1,0
12.637138155118729,3,1,1
2.842778030272676,1,0,0
-5.011445620849246,3,1,0
2.0219899688974325,1,0,0
-3.068892622478963,3,1,1
6.091733817664692,2,0,0
-6.26387962273455,3,1,0
-5.582233988406831,3,1,0
1.2901212600646983,3,1,1
9.47033717119833,2,0,1
5.053634063607666,2,0,0
-1.8676986010892416,3,1,1
-7.070734797115664,3,1,0
4.257454560038709,3,0,0
10.075130865921167,3,0,1
1.4532111733555118,2,0,0
-6.524771498602245,3,1,0
-3.739185068938584,3,1,0
-6.552603401888583,3,1,0
3.50596114515898,2,0,0
5.8978446411154755,2,0,1
12.948557572587948,1,0,1
8.759432315434653,3,0,1
-3.4728146338769053,3,1,0
-8.145843299387256,3,1,0
5.811336861415364,3,1,1
9.134339597503647,2,0,1
-1.957609157432914,3,1,1
4.342696719481986,1,0,1
0.6215363851714624,1,0,0
1.2658805603256678,3,1,1
2.6409712764138997,3,1,1
2.1582215612210742,2,0,0
-5.629021462071372,3,1,0
6.162884589980585,2,0,1
14.218369711150036,3,0,1
8.89529403830367,2,0,1
-1.271968564101294,3,1,1
-4.480213517356778,3,1,0
-0.9460364368484008,3,1,1
-1.837351704191959,1,0,0
-10.013260828921627,3,1,0
7.370292689527724,1,0,1
0.1918440470424198,3,1,1
-4.966424606331968,3,1,0
-10.384384456918688,3,1,0
3.214228046214806,3,1,1
3.964131411735312,2,0,0
3.4758147835776563,2,0,1
-1.5841145724319008,3,1,1
0.9235455411989668,3,1,1
-6.775205465915089,3,1,0
-5.078802525462706,3,1,0
3.292831756480634,3,1,1
-11.067390211042747,3,1,0
4.160188257954081,1,0,1
14.492663495685225,2,0,1
10.186159460677391,1,0,1
-4.5768294536117455,3,1,0
-3.137128527798416,3,1,1
10.51735489307241,2,0,1
-3.92691803749946,3,1,0
-1.746832479065891,3,1,0
24.796631135939688,3,1,1
12.454083471114163,2,0,1
5.82834730674519,3,0,0
1.9456526112280903,2,0,1
-6.260086443606818,3,1,0
0.4332541264618004,2,0,0
5.656096248886583,1,0,0
-0.0373624367532325,3,1,1
-6.99312254438781,3,1,0
5.908969357548778,2,0,0
0.2223122823923349,3,1,1
3.98749813946933,2,0,0
2.7760716159482333,3,1,1
4.661468131260872,3,1,1
-7.954300957646212,3,1,0
5.758957358225052,3,1,1
11.279833723305204,3,1,1
-2.2297119984492015,3,1,0
-5.8534626099176865,3,1,0
5.136680930460758,2,0,1
3.9692176724842776,2,0,0
12.313189464874757,1,0,1
7.390459574999087,1,0,1
-2.0880788375795953,3,1,1
0.0596519682932512,3,1,1
-4.109050373288351,3,1,0
-4.93527621857918,3,1,0
17.66977307500982,2,0,1
4.73923931480695,2,0,0
0.0790021848599584,1,0,0
-3.868615831786374,3,1,0
11.447125768486533,3,0,1
-2.458518352824332,3,1,0
5.533487422686627,1,0,1
4.2718487094427875,2,0,0
3.742966191798431,1,0,1
6.484175362272852,1,0,0
3.639654060293025,1,0,1
6.876854045767249,0,0,1
1.089143194240802,3,1,1
-3.959153697180205,3,1,0
-2.5578848670714636,3,1,1
7.0019699822186166,2,0,1
1.647954687026787,2,0,0
12.311165940504,0,0,1
-7.194376449138656,3,1,0
-3.489377492484116,3,1,0
-1.4958617767118956,3,1,0
4.558404109683968,2,0,0
-8.015589636714077,3,1,0
-4.085413476580155,3,1,0
6.958517290570241,1,0,1
7.6704433961439324,2,0,1
