P,Q,A,Y
-4.072996968909508,3,1,0
10.287026962261992,2,1,1
10.742066894315428,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,1
2.0947355249300452,1,0,1
0.6768351463725619,0,1,0
6.745573140958008,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,0
3.702834362948739,1,0,1
10.813961670876209,2,1,1
11.324719841835035,1,1,1
8.118304101930496,1,1,1
7.7236390272113,1,0,1
3.2867147210304273,0,1,1
10.219516931548585,0,1,1
5.498040805792285,1,1,1
10.822511919191712,1,0,1
-5.681106013991536,3,1,0
11.381114113256547,3,0,1
9.74302183545566,1,1,1
4.293130316950025,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,1
13.252740914732769,2,1,1
1.5948813890827565,1,0,0
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
6.7310060760131485,1,1,0
3.704797538175827,1,0,0
14.916486299554167,1,0,1
-1.3239163101039084,3,1,0
6.866950045561761,3,0,0
4.191252218273323,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
2.1792743373373176,2,1,1
8.722736030082828,2,1,1
0.2124405665253252,1,0,1
2.963236339090732,1,0,1
3.643780501438125,3,1,0
10.045504299003348,3,1,1
9.668193803858928,2,0,1
4.053156533011551,2,1,0
9.6013581060432,3,1,1
15.425041380240677,1,0,1
0.336251040794179,2,1,0
-1.0835112982508437,1,1,0
10.509800075712562,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
0.3542907085946223,3,1,0
3.603738322501185,1,0,1
2.780500534676883,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
17.221793764716455,1,1,1
9.307576660648053,1,1,1
13.824447072353369,1,0,1
-1.4008537651939783,2,1,0
-0.4200888750685296,0,1,0
12.037488358292512,1,1,1
2.7571763382597707,2,0,0
-1.1529555993752174,1,1,0
-0.3323951043946858,2,1,0
-1.5652530367128343,2,0,0
9.220884444987412,2,1,1
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,0
4.718712344669653,2,1,0
7.895644797933831,2,0,1
-0.0204145096822104,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,0
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-1.7975902435073086,0,1,0
5.7572494739564615,2,1,0
13.441111491911627,3,1,1
0.7416846712029507,1,0,0
14.9977715098923,3,1,1
1.6565420628974676,1,0,0
-0.0155543706959047,1,1,0
5.341814195544751,1,0,1
2.0987995072862966,3,1,0
1.7191595306048495,1,1,0
12.241115522584616,2,0,1
5.112249902459668,2,0,1
3.072787599553342,1,1,0
0.2518884432070516,2,1,0
5.686765911384929,2,0,1
0.4381524605729909,2,1,0
2.1350503594964048,1,0,0
10.569767897261642,0,1,1
1.4893690798887893,2,1,0
9.830497050375284,2,0,1
12.020107525935243,3,1,1
-1.0566780850449151,1,1,0
3.208376184529252,1,1,1
5.825935099206709,1,0,1
14.345792011341388,1,1,1
1.0459310203542709,1,1,0
2.9285940023473604,1,0,0
5.058144854078147,1,1,0
0.2418035050227311,2,1,0
4.815103366902755,1,0,1
6.05129815576588,2,1,1
-0.2616980404565689,1,1,0
4.90119291510626,0,0,1
3.609992080895316,0,0,1
5.81270659281575,2,0,0
0.5065693115118861,2,1,0
16.842598982159213,0,0,1
-2.963143760112848,0,0,0
1.8019116037383096,3,0,0
12.04437288185439,1,1,1
12.541315493146907,2,0,1
10.455317977730951,2,0,1
1.902111007801607,1,1,0
7.24001363385894,3,0,0
4.660743084289398,3,1,0
0.4134026414305825,1,0,0
7.234947337498177,3,0,1
8.772039524430166,1,0,1
3.840168764614824,2,0,1
0.8041690427359518,2,0,0
8.166025791165902,1,1,1
4.849021733855647,2,1,0
6.8802618416044155,2,1,0
1.951176827297512,2,0,0
3.236254403833313,1,1,1
7.799599697707297,0,0,1
-0.4785598041570488,3,1,0
-0.5155706816478836,0,1,1
1.7222631083336204,1,1,0
-0.4922927794914796,1,1,0
2.419314955279302,2,1,0
2.5268233635257653,1,0,0
6.929255092731825,1,0,1
9.959837619114031,0,0,1
11.589259709170015,3,0,0
12.601828787242331,0,1,1
5.346466373655074,1,1,0
1.2506829326390865,2,0,0
-0.8034353387332837,1,1,0
-2.952702544039514,2,1,0
5.935827725369169,0,1,1
0.9898832565810568,2,0,0
3.12277197959548,0,1,1
-0.0762761263233132,0,1,0
9.271510406234686,1,0,1
5.781857527316357,2,1,0
0.1776346679567821,3,1,0
2.7338945622177415,1,0,0
7.664277859231339,2,1,0
2.9706980697663132,2,0,0
9.200474944379591,2,1,1
5.836975927033587,1,0,1
0.8753764591667135,2,0,0
6.581112155764876,1,0,1
1.4097767026437398,1,1,0
4.720880974683381,3,0,1
-1.3048672143843691,1,1,0
9.51298133576575,1,1,1
-6.796991407568679,2,1,0
2.080923089233266,3,1,0
0.0297330234397645,0,1,0
7.059120850640838,2,1,0
20.03713815511873,1,1,1
2.842778030272676,1,0,0
2.388554379150755,2,1,0
2.0219899688974325,1,0,0
4.331107377521036,1,1,1
6.091733817664692,2,0,0
1.1361203772654491,2,1,0
1.8177660115931695,3,1,0
8.690121260064698,1,1,1
9.47033717119833,2,0,1
5.053634063607666,2,0,0
5.532301398910759,2,1,0
0.3292652028843359,1,1,0
4.257454560038709,3,0,0
10.075130865921167,3,0,1
1.4532111733555118,2,0,0
0.8752285013977548,2,1,0
3.660814931061416,2,1,0
0.8473965981114167,1,1,0
3.50596114515898,2,0,0
5.8978446411154755,2,0,1
12.948557572587948,1,0,1
8.759432315434653,3,0,1
3.927185366123095,1,1,0
-0.7458432993872549,1,1,0
13.211336861415363,2,1,1
9.134339597503647,2,0,1
5.442390842567086,1,1,1
4.342696719481986,1,0,1
0.6215363851714624,1,0,0
8.665880560325668,2,1,1
10.0409712764139,2,1,1
2.1582215612210742,2,0,0
1.7709785379286282,2,1,0
6.162884589980585,2,0,1
14.218369711150036,3,0,0
8.89529403830367,2,0,0
6.1280314358987065,2,1,1
2.919786482643222,0,1,1
6.4539635631516,1,1,1
-1.837351704191959,1,0,0
-2.613260828921627,0,1,0
7.370292689527724,1,0,1
7.59184404704242,2,1,1
2.4335753936680327,3,1,0
-2.9843844569186873,1,1,0
10.614228046214809,1,1,1
3.964131411735312,2,0,0
3.4758147835776563,2,0,1
5.8158854275681,2,1,1
8.323545541198968,1,1,1
0.6247945340849104,1,1,0
2.3211974745372945,2,1,0
10.692831756480636,1,1,1
-3.667390211042747,1,1,0
4.160188257954081,1,0,1
14.492663495685225,2,0,1
10.186159460677391,1,0,1
2.8231705463882544,2,1,0
4.262871472201584,2,1,0
10.51735489307241,2,0,1
3.47308196250054,0,1,1
5.653167520934109,2,1,0
32.19663113593969,3,1,1
12.454083471114163,2,0,1
5.82834730674519,3,0,0
1.9456526112280903,2,0,0
1.1399135563931817,2,1,0
0.4332541264618004,2,0,0
5.656096248886583,1,0,0
7.362637563246768,2,1,0
0.4068774556121897,2,1,0
5.908969357548778,2,0,0
7.622312282392335,0,1,1
3.98749813946933,2,0,0
10.176071615948231,1,1,1
12.061468131260872,0,1,1
-0.5543009576462126,2,1,0
13.158957358225052,1,1,1
18.6798337233052,1,1,1
5.170288001550799,1,1,0
1.546537390082313,2,1,0
5.136680930460758,2,0,0
3.9692176724842776,2,0,0
12.313189464874757,1,0,1
7.390459574999087,1,0,1
5.311921162420405,1,1,1
7.459651968293252,1,1,1
3.2909496267116483,1,1,0
2.4647237814208203,0,1,0
17.66977307500982,2,0,1
4.73923931480695,2,0,0
0.0790021848599584,1,0,0
3.5313841682136258,2,1,0
11.447125768486533,3,0,1
4.941481647175668,1,1,0
5.533487422686627,1,0,1
4.2718487094427875,2,0,0
3.742966191798431,1,0,1
6.484175362272852,1,0,0
3.639654060293025,1,0,1
6.876854045767249,0,0,1
8.489143194240802,3,1,0
3.440846302819795,3,1,0
4.842115132928537,1,1,1
7.0019699822186166,2,0,1
1.647954687026787,2,0,0
12.311165940504,0,0,1
0.2056235508613436,1,1,0
3.910622507515883,2,1,0
5.904138223288105,2,1,0
4.558404109683968,2,0,0
-0.6155896367140772,0,1,0
3.314586523419845,2,1,0
6.958517290570241,1,0,1
7.6704433961439324,2,0,1
2.6696293229391412,2,0,0
7.75226345804297,1,1,0
9.219894266863005,2,0,1
-0.3874445496490999,2,0,0
4.804228500873386,3,1,0
3.408015538530565,1,1,0
5.073248436166722,2,0,0
-1.5980534725225817,1,1,0
3.10195492698302,1,0,0
8.644142755821989,2,0,0
1.1611044850180503,1,1,0
-0.0322821399762968,2,1,0
-0.0823577575105459,0,1,1
11.65518307844335,3,1,0
1.7864979152890972,1,1,0
0.7214851262583917,3,0,0
-1.197190463453501,1,1,0
12.3908999950243,1,0,1
6.827578214794926,2,1,0
3.6084449694029574,3,1,0
1.498555730420307,1,1,0
2.7992783350304116,3,1,0
3.18602833899294,0,0,1
-2.610916666848719,1,1,0
13.657063386506524,1,1,1
1.951597031250531,1,1,0
2.1274364003458195,1,0,0
4.359657915410864,2,1,0
4.609251934508479,2,0,0
-0.7561766253190245,2,1,0
3.4052489914596467,0,0,1
-3.4147924900754933,3,1,0
1.9344899313021913,3,0,0
11.490490405139418,2,0,1
6.968332463331966,1,1,1
3.8017985314906273,3,1,0
-0.386763945142176,2,0,0
6.475530360706687,2,1,0
