P,Q,A,Y
-5.572996968909508,3,1,0
8.787026962261992,2,1,1
9.242066894315428,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,1
2.0947355249300452,1,0,1
-0.8231648536274381,0,1,0
5.245573140958008,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,0
3.702834362948739,1,0,1
9.313961670876209,2,1,1
9.824719841835035,1,1,1
6.618304101930496,1,1,1
7.7236390272113,1,0,1
1.7867147210304273,0,1,0
8.719516931548583,0,1,1
3.998040805792285,1,1,1
10.822511919191712,1,0,1
-7.181106013991536,3,1,0
11.381114113256547,3,0,1
8.243021835455659,1,1,1
2.793130316950024,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,1
11.752740914732769,2,1,1
1.5948813890827565,1,0,0
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
5.2310060760131485,1,1,0
3.704797538175827,1,0,0
14.916486299554167,1,0,1
-2.8239163101039084,3,1,0
6.866950045561761,3,0,0
2.691252218273323,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
0.6792743373373176,2,1,1
7.222736030082827,2,1,1
0.2124405665253252,1,0,1
2.963236339090732,1,0,1
2.143780501438124,3,1,0
8.545504299003348,3,1,1
9.668193803858928,2,0,1
2.5531565330115504,2,1,0
8.1013581060432,3,1,1
15.425041380240677,1,0,1
-1.163748959205821,2,1,0
-2.5835112982508437,1,1,0
9.009800075712562,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
-1.1457092914053777,3,1,0
3.603738322501185,1,0,1
1.280500534676883,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
15.721793764716455,1,1,1
7.807576660648053,1,1,1
13.824447072353369,1,0,1
-2.9008537651939785,2,1,0
-1.92008887506853,0,1,0
10.537488358292512,1,1,1
2.7571763382597707,2,0,0
-2.6529555993752174,1,1,0
-1.8323951043946856,2,1,0
-1.5652530367128343,2,0,0
7.720884444987413,2,1,1
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,0
3.218712344669653,2,1,0
7.895644797933831,2,0,1
-1.5204145096822106,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,0
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-3.297590243507309,0,1,0
4.2572494739564615,2,1,0
11.941111491911627,3,1,1
0.7416846712029507,1,0,1
13.4977715098923,3,1,1
1.6565420628974676,1,0,0
-1.515554370695905,1,1,0
5.341814195544751,1,0,1
0.5987995072862964,3,1,0
0.2191595306048497,1,1,0
12.241115522584616,2,0,1
5.112249902459668,2,0,1
1.5727875995533425,1,1,0
-1.2481115567929484,2,1,0
5.686765911384929,2,0,1
-1.061847539427009,2,1,0
2.1350503594964048,1,0,0
9.069767897261642,0,1,1
