R,Q,A,Y
7.700539545615733,0,0,1
6.353751123179521,2,0,1
-0.207573451146503,2,1,0
2.0320206733576285,0,1,1
-0.7838314135415423,1,1,0
9.090310356275356,1,0,1
3.63102693585558,1,0,0
3.75061726637112,2,0,0
3.743776819630418,2,0,0
10.719693936792291,1,0,1
3.1179098315280704,0,1,1
6.855300684768,0,0,1
2.496480470625561,2,1,0
5.025405751706778,3,0,1
1.9887872776552689,1,1,0
1.9571885017697417,3,1,0
1.7800105079691366,1,0,0
1.0812551566326478,2,1,0
1.9201547119263032,3,0,0
1.1947920810795216,3,0,0
0.6001255101971288,3,0,0
4.323514389590765,1,0,1
12.969733406925286,2,0,1
7.771112706003584,2,0,1
2.009230356040182,2,1,0
4.986544912101967,2,0,1
2.4179270327961784,0,0,1
3.7271360091231713,1,0,0
7.654204582470888,0,0,1
0.4521809135749064,1,1,0
2.4558415272772827,2,0,0
-0.5549953340716874,2,1,0
11.416900810853637,2,0,1
2.8196755205671904,2,1,0
2.50034862638474,2,0,0
5.498892990872408,2,0,1
5.685032831837395,1,0,1
3.0785621350620076,2,0,0
5.788563388496319,2,0,1
8.205091686025888,1,0,1
12.306787371621631,3,0,1
8.000231060063973,1,0,1
1.6582541936371018,0,1,1
2.206310568312851,1,1,0
6.7592959598461455,2,0,1
-1.0901681191670645,1,1,0
5.366555176343169,2,0,1
4.170230782783843,2,0,0
3.2584885094779876,3,1,0
1.5478350963730856,1,1,0
0.3017765587394025,2,1,0
6.848458317131264,3,0,0
0.0095228243674023,3,1,0
0.7352970179087865,2,1,0
-1.0769668552061704,1,1,0
6.237150696721841,2,0,1
4.932461940602252,2,0,1
1.2458463830907625,2,0,0
3.2595154810896623,1,0,1
1.3102671286090224,1,0,0
14.668377454037156,0,0,1
2.90578894900501,2,1,0
5.855410400988934,1,0,1
3.4073323399989803,3,0,0
4.820470029689991,1,0,0
1.945960677828636,0,1,1
10.486173689594397,0,0,1
0.0607546008570967,1,1,0
7.277256328834449,1,0,1
5.80765280083331,1,0,1
11.29774995827475,2,0,1
0.806791669850254,0,1,0
0.3099386961256656,1,1,0
2.9690864823243928,2,0,0
7.531997236707287,1,0,1
2.756338316366111,2,0,0
1.2949743671205616,3,0,0
2.687563905578546,1,0,1
2.338515000215594,2,1,0
3.471191905035656,1,0,0
0.6780833699411576,0,0,0
2.7143335157835544,3,1,0
1.7949240142579592,1,0,1
0.0965203826764229,1,1,0
4.535352589023383,2,0,0
3.055944549450537,0,0,1
5.078924367190702,1,0,1
2.0424557518243396,3,0,0
-0.3103567770155768,1,1,0
3.513533230699288,2,0,0
2.6293717215864696,2,1,0
18.223330388933963,3,0,1
4.497654799915746,2,0,1
3.0318692855454374,2,1,0
4.5004812788915185,1,0,1
2.4653668507541253,2,1,1
3.0565210821300584,0,1,1
0.9030663382054224,2,0,0
4.121793240228614,2,0,1
2.6583733811659904,0,1,1
-1.126535911013849,3,1,0
2.9958332677637163,2,1,0
-0.9579715944302436,0,1,0
-0.2384793763479404,2,1,0
7.154933366857412,1,0,1
6.711063712335813,2,0,1
3.8251651450922406,1,0,0
2.7321399125235866,2,1,0
2.658709889899036,0,0,1
3.0864540761680708,0,1,1
4.584556470674777,2,0,0
0.963395354376197,1,1,0
8.079687211678698,0,0,1
10.831164931097833,2,0,1
-0.3966962462204066,0,1,0
3.064066261110428,1,1,1
1.9986884861848644,2,0,0
-0.5314091790766664,1,1,0
2.5045917830643583,3,0,0
2.959538861523438,1,0,0
8.269716667397057,1,0,1
12.725184650523977,2,0,1
5.673352871669736,3,0,0
4.508955395832523,1,0,0
3.3918640247412286,3,1,0
4.440115262112059,1,0,1
-0.3013494720232423,1,1,0
2.64292088619166,2,0,0
0.9499151312344378,1,0,0
3.3323779660977553,3,0,0
1.356372094466081,2,0,0
3.455762117142326,2,0,0
0.8853579459630656,1,1,0
12.585592011222872,2,0,1
7.737824275442934,1,0,1
8.131125615351932,3,0,1
0.5585346077023701,0,1,0
1.1826727163039508,3,0,0
0.3318268921790519,0,1,1
0.1313993941568374,2,1,0
5.691383328759463,0,0,1
2.5121312454522204,2,1,0
3.0632209042276424,2,1,0
-0.5582824387549679,2,1,0
9.141050351062892,1,0,1
3.07256452654598,2,1,0
2.656209364796001,0,1,1
3.3012907419540376,1,0,0
5.6334541392892685,1,0,0
8.422518275629956,2,0,1
1.9286189917666696,2,1,1
2.091730940514939,1,1,0
0.4376692697723588,2,0,0
9.317042283884383,2,0,0
0.1474517894113822,2,1,0
2.3748243927313366,0,0,1
9.730912534584098,2,0,1
2.278839536897061,2,1,0
2.5321284056277964,0,0,1
10.349409083847185,2,0,1
1.1811846140040885,1,0,0
2.4711676877792073,1,0,0
2.5658274335866302,1,1,1
3.0645736782872053,0,0,1
0.2022173936465932,0,1,1
6.301454362332471,2,0,0
2.42355878441783,3,1,0
5.451649677998271,1,0,1
1.4987910081723803,2,0,0
4.305735044249762,2,0,0
2.225807896987797,1,0,1
3.81727629709312,1,0,0
2.9328729539729887,1,0,0
0.7906118208591897,1,1,0
4.385554994269138,1,0,1
5.6274877182596175,1,0,1
12.069436496123169,2,0,1
1.386735358391451,2,0,0
4.673013747920231,2,0,0
7.411820960934808,2,0,1
12.49710116227531,2,0,1
-0.0699629608152034,2,1,0
5.329586478224637,1,0,1
9.513252982951112,2,0,1
-0.7325946503960239,2,1,0
-0.05390908118864,0,1,0
1.1362196550762782,0,0,0
-0.4490752572343162,0,1,0
4.093269530294553,2,0,0
4.000266480719152,1,0,1
0.0162500485555243,1,1,0
