R,Q,A,Y
-2.564481496670652,3,1,0
6.023314560745266,2,1,1
8.35199579139842,1,1,1
9.52314348029448,2,0,1
7.763201259727468,2,0,1
3.594415791038286,1,0,1
-0.8331810732535203,0,1,0
0.8546508473147156,3,1,0
3.865387551681347,1,0,1
0.6997136074500991,1,0,1
2.9858741551264205,1,0,1
8.465044261499116,2,1,1
5.9301619884974635,1,1,1
2.414952527602283,1,1,1
6.136976957184384,1,0,1
0.5641701491774276,0,1,0
3.6781601585427968,0,1,1
2.0075055191014908,1,1,1
11.373410945882393,1,0,1
-4.571085117820129,3,1,0
10.154917330936598,3,0,1
4.633082298654541,1,1,1
1.9612102625809555,1,1,0
9.587384715030758,2,0,1
5.423822051906439,1,0,1
6.79734536591777,1,0,1
7.082394813038601,2,0,1
6.885465499632101,2,1,1
3.117473195038813,1,0,1
3.0057709254608524,3,0,0
5.160181604507018,2,0,0
7.015070568237263,1,0,1
3.894220504921554,1,1,0
4.156610387726937,1,0,1
10.40124502445334,1,0,1
-3.3495412096773176,3,1,0
6.402929837242172,3,0,0
-3.3705755106093367,2,1,0
15.551438902132825,1,0,1
4.853036294563522,3,0,0
0.3026133003821067,2,1,0
4.924817355624864,2,1,0
4.787935482770691,1,0,1
4.978495977371066,1,0,1
1.0790604578219032,3,1,0
5.813920837192512,3,1,1
10.24924747267996,2,0,1
-2.9286452292212575,2,1,0
2.8700092683467613,3,1,0
9.967182629826992,1,0,1
-0.7320189490360312,2,1,0
-0.7587696498799712,1,1,0
3.897397388955527,2,1,0
2.7577911190489237,0,0,1
1.442327064878374,0,0,0
1.1688293692742309,1,0,0
1.6248391614991378,1,0,0
6.213604375277218,2,0,0
-0.4660750239533424,3,1,0
5.906758349975017,1,0,1
-1.993041301104292,1,1,0
3.60560988782419,0,0,1
0.6237435920068249,3,0,0
17.334434298988164,1,1,1
6.26213361322365,1,1,1
14.857264047609462,1,0,1
-4.276922657063221,2,1,0
-3.673518707172684,0,1,0
10.309042787210917,1,1,1
2.4761665936693045,2,0,0
-1.2685888894391697,1,1,0
-2.249571253416816,2,1,0
1.4343563068333118,2,0,0
6.193907463858615,2,1,1
12.57141061355821,1,0,1
3.631369837843001,2,0,0
2.9328729539729887,1,0,0
1.384382845969192,2,1,0
6.92141448085969,2,0,1
-2.93951021885649,1,1,0
4.362882005572336,3,0,0
2.508156150524542,1,0,0
1.2084414186642418,0,0,1
3.865175683148323,1,0,1
1.781564890510406,1,0,0
1.680007861144139,2,0,0
6.2008238226250025,1,0,1
-3.7472284787941126,0,1,0
3.3196431040693017,2,1,0
8.80249166245475,3,1,1
1.2987366582230593,1,0,1
14.666324941349671,3,1,1
1.0006479480819317,1,0,0
-3.583657066122459,1,1,0
6.422030192216264,1,0,1
-3.702080243815155,3,1,0
-4.060726327689713,1,1,0
13.25838941937169,2,0,1
4.497654799915746,2,0,1
-1.3334923339092573,1,1,0
-2.198355749137321,2,1,0
5.229491371353755,2,0,1
-1.7487140869484843,2,1,0
2.4711676877792073,1,0,0
4.190607727744709,0,1,1
-2.7541440123667273,2,1,0
9.513252982951112,2,0,1
8.717909645101447,3,1,1
-1.263736189785297,1,1,0
-1.0225218649586028,1,1,0
5.718583121536355,1,0,1
9.30102534371963,1,1,1
-1.7290421817725314,1,1,0
3.286649934118374,1,0,1
1.820880556011576,1,1,0
-0.5128139237002767,2,1,0
4.81392739230757,1,0,1
3.753875390199939,2,1,1
-1.885643859807903,1,1,0
5.690707983524059,0,0,1
2.078897434177662,0,0,1
1.9960329587234256,2,0,0
-2.842874640734709,2,1,0
15.211790484510548,0,0,1
1.3800973602885234,0,0,1
3.219418166550059,3,0,0
6.652800641285406,1,1,1
9.807281728659609,2,0,1
10.190535346591217,2,0,1
-3.575391244281031,1,1,0
6.552886618609014,3,0,1
-0.5148825393028691,3,1,0
1.7444705310615358,1,0,1
8.131125615351932,3,0,1
7.154933366857412,1,0,1
7.765352439472192,2,0,1
0.9262891119340896,2,0,0
3.1629063241372997,1,1,1
-0.2198531792009763,2,1,0
-1.413697576085892,2,1,0
1.7925214054117615,2,0,0
1.6592292542230318,1,1,1
5.429072827431453,0,0,1
-3.303787697973096,3,1,0
-2.3683148259642635,0,1,0
-3.3749762149183793,1,1,0
-2.908816699755895,1,1,0
2.075334818232264,2,1,0
3.3148728480093164,1,0,0
7.625260333826841,1,0,1
11.720991399074894,0,0,1
8.629695776597211,3,0,1
4.449317180722751,0,1,1
-0.6488728992914492,1,1,0
1.4320743718847084,2,0,0
-2.6005507510731336,1,1,0
-4.212212436568528,2,1,0
2.6638089154939806,0,1,1
1.8592476273534169,2,0,0
0.4040305166451743,0,1,0
-4.197402129794403,0,1,0
8.44194982855829,1,0,1
0.8037951146559177,2,1,0
-0.0149436292004789,3,1,0
1.591175147887688,1,0,0
1.975909985218208,2,1,0
4.507828826370088,2,0,0
5.856483178936536,2,1,1
3.3501712427338877,1,0,1
1.7963877524371177,2,0,0
8.000231060063973,1,0,1
-2.004110416863706,1,1,0
7.524240486693285,3,0,1
-0.3822675906231572,1,1,0
3.0834071384050716,1,1,1
-4.0458258297297185,2,1,0
-2.9762345852733234,3,1,0
-1.9528682481036896,0,1,0
2.1002248222550257,2,1,0
16.088834865859045,1,1,1
2.6284555351909114,1,0,1
-3.1832531776848003,2,1,0
0.7531304385997993,1,0,0
-0.0766302470445001,1,1,1
4.359203381022559,2,0,0
-0.441973080491179,2,1,0
-2.0823700057793046,3,1,0
4.9481257632416185,1,1,1
7.0958241913321345,2,0,1
3.4140377685285923,2,0,0
2.9549831176919037,2,1,0
-1.4952034979305622,1,1,0
2.4710795027807193,3,0,0
11.215788976198168,3,0,1
2.482142190056888,2,0,0
-4.288766669532413,2,1,0
-1.6130440491048177,2,1,0
-0.1248334889918707,1,1,0
2.7287523856517053,2,0,0
7.55624383760213,2,0,1
12.33331989329296,1,0,1
10.306991830023303,3,0,1
-0.898106028393375,1,1,0
-2.572484188503431,1,1,0
9.028737832738,2,1,1
11.416900810853637,2,0,1
5.092288893932983,1,1,1
3.7905049801710335,1,0,1
1.715210963760636,1,0,0
7.813235819194347,2,1,1
5.66526565087419,2,1,1
2.64292088619166,2,0,0
1.2085194368267749,2,1,0
7.161341985396767,2,0,1
11.544160023534044,3,0,1
10.023208012368102,2,0,1
4.406876620640773,2,1,0
-1.0972276183455332,0,1,1
4.700847517965473,1,1,1
2.7693230604468635,1,0,1
-4.348198253720101,0,1,0
9.006869976671394,1,0,1
6.871301360590126,2,1,1
0.8003970100741533,3,1,0
-4.590643642911337,1,1,0
7.321741245590115,1,1,1
1.4987910081723803,2,0,0
6.22705333001963,2,0,1
4.2815090403887055,2,1,1
3.1899873000309604,1,1,1
-1.73582832556293,1,1,0
-1.458974172249083,2,1,0
7.035572897196772,1,1,1
-3.403479617323577,1,1,0
6.032969394525466,1,0,1
13.43422913618902,2,0,1
10.584090593555104,1,0,1
-0.8662038028474868,2,1,0
1.266563605348793,2,1,0
6.474101613031678,2,0,1
0.8785342741240605,0,1,1
0.3429144731359592,2,1,0
29.90495967743729,3,1,1
12.793478599506631,2,0,1
6.393239867227418,3,0,1
3.7514666572652455,2,0,1
0.788151257420374,2,1,0
3.2610115323826907,2,0,0
5.074526264638501,1,0,0
1.940617922532109,2,1,0
-1.6204421730139829,2,1,0
4.54314106840093,2,0,0
3.3950254665250412,0,1,1
5.40947846224868,2,0,1
6.5563318708271865,1,1,1
6.592600934337689,0,1,1
-2.3159558770876374,2,1,0
7.921869743578451,1,1,1
16.51107945433754,1,1,1
0.5720593693850322,1,1,0
-1.7609637458329468,2,1,0
4.759863409682231,2,0,1
2.9906415933251003,2,0,0
