P,Q,A,Y
-2.5729969689095085,3,1,0
11.787026962261992,2,1,1
12.242066894315428,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,1
2.0947355249300452,1,0,1
2.1768351463725626,0,1,0
8.245573140958008,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,0
3.702834362948739,1,0,1
12.313961670876209,2,1,1
12.824719841835035,1,1,1
9.618304101930496,1,1,1
7.7236390272113,1,0,1
4.786714721030427,0,1,0
11.719516931548585,0,1,1
6.998040805792285,1,1,1
10.822511919191712,1,0,1
-4.181106013991536,3,1,0
11.381114113256547,3,0,1
11.24302183545566,1,1,1
5.793130316950025,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,1
14.752740914732769,2,1,1
1.5948813890827565,1,0,0
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
8.231006076013148,1,1,0
3.704797538175827,1,0,0
14.916486299554167,1,0,1
0.1760836898960915,3,1,0
6.866950045561761,3,0,0
5.691252218273323,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
3.679274337337318,2,1,1
10.222736030082828,2,1,1
0.2124405665253252,1,0,1
2.963236339090732,1,0,1
5.143780501438124,3,1,0
11.545504299003348,3,1,1
9.668193803858928,2,0,1
5.553156533011551,2,1,0
11.1013581060432,3,1,1
15.425041380240677,1,0,1
1.8362510407941792,2,1,0
0.4164887017491567,1,1,0
12.009800075712562,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
1.8542907085946227,3,1,0
3.603738322501185,1,0,1
4.280500534676883,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
18.721793764716455,1,1,1
10.807576660648053,1,1,1
13.824447072353369,1,0,1
0.0991462348060215,2,1,0
1.07991112493147,0,1,0
13.537488358292512,1,1,1
2.7571763382597707,2,0,0
0.3470444006247826,1,1,0
1.1676048956053142,2,1,0
-1.5652530367128343,2,0,0
10.720884444987412,2,1,1
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,0
6.218712344669653,2,1,0
7.895644797933831,2,0,1
1.4795854903177894,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,0
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-0.2975902435073088,0,1,0
7.257249473956461,2,1,0
14.941111491911627,3,1,1
0.7416846712029507,1,0,1
16.4977715098923,3,1,1
1.6565420628974676,1,0,0
1.484445629304095,1,1,0
5.341814195544751,1,0,1
3.598799507286296,3,1,0
3.2191595306048497,1,1,0
12.241115522584616,2,0,1
5.112249902459668,2,0,1
4.572787599553342,1,1,0
1.7518884432070516,2,1,0
5.686765911384929,2,0,1
1.938152460572991,2,1,0
2.1350503594964048,1,0,0
12.069767897261642,0,1,1
2.989369079888789,2,1,0
9.830497050375284,2,0,1
13.520107525935243,3,1,1
0.4433219149550846,1,1,0
4.708376184529252,1,1,1
5.825935099206709,1,0,1
15.845792011341388,1,1,1
2.5459310203542707,1,1,0
2.9285940023473604,1,0,0
6.558144854078147,1,1,0
1.7418035050227316,2,1,0
4.815103366902755,1,0,1
7.55129815576588,2,1,1
1.238301959543431,1,1,0
4.90119291510626,0,0,1
3.609992080895316,0,0,1
5.81270659281575,2,0,0
2.006569311511886,2,1,0
16.842598982159213,0,0,1
-2.963143760112848,0,0,0
1.8019116037383096,3,0,0
13.54437288185439,1,1,1
12.541315493146907,2,0,1
10.455317977730951,2,0,1
3.402111007801607,1,1,0
7.24001363385894,3,0,0
6.160743084289399,3,1,0
0.4134026414305825,1,0,1
7.234947337498177,3,0,1
8.772039524430166,1,0,1
3.840168764614824,2,0,1
0.8041690427359518,2,0,0
9.666025791165902,1,1,1
6.349021733855647,2,1,0
8.380261841604415,2,1,0
1.951176827297512,2,0,0
4.736254403833313,1,1,1
7.799599697707297,0,0,1
1.021440195842951,3,1,0
0.9844293183521164,0,1,0
3.22226310833362,1,1,0
1.0077072205085202,1,1,0
3.919314955279302,2,1,0
2.5268233635257653,1,0,0
6.929255092731825,1,0,1
9.959837619114031,0,0,1
11.589259709170015,3,0,0
14.101828787242331,0,1,1
6.846466373655074,1,1,0
1.2506829326390865,2,0,0
0.6965646612667162,1,1,0
-1.4527025440395138,2,1,0
7.435827725369169,0,1,1
0.9898832565810568,2,0,0
4.6227719795954805,0,1,1
1.4237238736766868,0,1,0
9.271510406234686,1,0,1
7.281857527316357,2,1,0
1.6776346679567826,3,1,0
2.7338945622177415,1,0,0
9.16427785923134,2,1,0
2.9706980697663132,2,0,0
10.700474944379591,2,1,1
5.836975927033587,1,0,1
0.8753764591667135,2,0,0
6.581112155764876,1,0,1
2.90977670264374,1,1,0
4.720880974683381,3,0,1
0.1951327856156313,1,1,0
11.01298133576575,1,1,1
-5.296991407568679,2,1,0
3.580923089233266,3,1,0
1.5297330234397646,0,1,0
8.559120850640838,2,1,0
21.53713815511873,1,1,1
2.842778030272676,1,0,0
3.888554379150755,2,1,0
2.0219899688974325,1,0,0
5.831107377521037,1,1,1
6.091733817664692,2,0,0
2.63612037726545,2,1,0
3.3177660115931698,3,1,0
10.190121260064698,1,1,1
9.47033717119833,2,0,1
5.053634063607666,2,0,0
7.032301398910759,2,1,0
1.829265202884336,1,1,0
4.257454560038709,3,0,0
10.075130865921167,3,0,1
1.4532111733555118,2,0,0
2.3752285013977548,2,1,0
5.160814931061416,2,1,0
2.347396598111417,1,1,0
3.50596114515898,2,0,0
5.8978446411154755,2,0,1
12.948557572587948,1,0,1
8.759432315434653,3,0,1
5.427185366123095,1,1,0
0.754156700612745,1,1,0
14.711336861415363,2,1,1
9.134339597503647,2,0,1
6.942390842567086,1,1,1
4.342696719481986,1,0,1
0.6215363851714624,1,0,0
10.165880560325668,2,1,1
11.5409712764139,2,1,1
2.1582215612210742,2,0,0
3.270978537928628,2,1,0
6.162884589980585,2,0,1
14.218369711150036,3,0,1
8.89529403830367,2,0,1
7.628031435898707,2,1,0
4.4197864826432225,0,1,1
7.9539635631516,1,1,1
-1.837351704191959,1,0,0
-1.1132608289216268,0,1,0
