P,Q,A,Y
-3.972996968909509,3,1,0
10.387026962261992,2,1,1
10.842066894315428,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,0
2.0947355249300452,1,0,1
0.776835146372562,0,1,1
6.845573140958008,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,0
3.702834362948739,1,0,0
10.913961670876208,2,1,1
11.424719841835037,1,1,1
8.218304101930496,1,1,1
7.7236390272113,1,0,1
3.3867147210304274,0,1,1
10.319516931548584,0,1,1
5.598040805792285,1,1,1
10.822511919191712,1,0,1
-5.581106013991535,3,1,0
11.381114113256547,3,0,0
9.84302183545566,1,1,1
4.393130316950025,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,0
13.352740914732768,2,1,1
1.5948813890827565,1,0,0
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
6.831006076013148,1,1,0
3.704797538175827,1,0,0
14.916486299554167,1,0,1
-1.2239163101039083,3,1,0
6.866950045561761,3,0,0
4.291252218273323,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
2.2792743373373177,2,1,1
8.822736030082828,2,1,1
0.2124405665253252,1,0,0
2.963236339090732,1,0,0
3.743780501438124,3,1,0
10.145504299003347,3,1,1
9.668193803858928,2,0,1
4.1531565330115505,2,1,0
9.7013581060432,3,1,1
15.425041380240677,1,0,1
0.4362510407941791,2,1,0
-0.9835112982508436,1,1,0
10.60980007571256,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
0.4542907085946224,3,1,0
3.603738322501185,1,0,0
2.880500534676883,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
17.321793764716457,1,1,1
9.407576660648052,1,1,1
13.824447072353369,1,0,1
-1.3008537651939784,2,1,0
-0.3200888750685297,0,1,0
12.137488358292511,1,1,1
2.7571763382597707,2,0,0
-1.052955599375217,1,1,0
-0.2323951043946857,2,1,0
-1.5652530367128343,2,0,0
9.320884444987412,2,1,1
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,0
4.8187123446696525,2,1,0
7.895644797933831,2,0,1
0.0795854903177895,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,0
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-1.6975902435073087,0,1,0
5.857249473956461,2,1,1
13.541111491911629,3,1,1
0.7416846712029507,1,0,0
15.0977715098923,3,1,1
1.6565420628974676,1,0,0
0.0844456293040952,1,1,0
5.341814195544751,1,0,1
2.1987995072862967,3,1,0
1.8191595306048496,1,1,0
12.241115522584616,2,0,1
5.112249902459668,2,0,1
3.1727875995533426,1,1,0
0.3518884432070517,2,1,1
5.686765911384929,2,0,0
0.538152460572991,2,1,0
2.1350503594964048,1,0,0
10.66976789726164,0,1,1
1.5893690798887892,2,1,0
9.830497050375284,2,0,1
12.120107525935245,3,1,1
-0.9566780850449152,1,1,0
3.3083761845292514,1,1,1
5.825935099206709,1,0,1
14.445792011341387,1,1,1
1.1459310203542707,1,1,0
2.9285940023473604,1,0,0
5.158144854078147,1,1,0
0.3418035050227312,2,1,0
4.815103366902755,1,0,1
6.15129815576588,2,1,1
-0.1616980404565688,1,1,0
4.90119291510626,0,0,1
3.609992080895316,0,0,1
5.81270659281575,2,0,0
0.6065693115118861,2,1,0
16.842598982159213,0,0,1
-2.963143760112848,0,0,0
1.8019116037383096,3,0,0
12.14437288185439,1,1,1
12.541315493146907,2,0,1
10.455317977730951,2,0,1
2.002111007801607,1,1,0
7.24001363385894,3,0,0
4.760743084289398,3,1,0
0.4134026414305825,1,0,0
7.234947337498177,3,0,1
8.772039524430166,1,0,1
3.840168764614824,2,0,1
0.8041690427359518,2,0,0
8.266025791165902,1,1,1
4.949021733855647,2,1,0
6.980261841604415,2,1,0
1.951176827297512,2,0,0
3.336254403833313,1,1,1
7.799599697707297,0,0,1
-0.3785598041570488,3,1,0
-0.4155706816478834,0,1,1
1.8222631083336205,1,1,0
-0.3922927794914796,1,1,1
2.5193149552793015,2,1,0
2.5268233635257653,1,0,0
6.929255092731825,1,0,1
9.959837619114031,0,0,1
11.589259709170015,3,0,0
12.701828787242334,0,1,1
5.446466373655074,1,1,1
1.2506829326390865,2,0,0
-0.7034353387332837,1,1,0
-2.8527025440395137,2,1,0
6.035827725369169,0,1,1
0.9898832565810568,2,0,0
3.22277197959548,0,1,1
0.0237238736766867,0,1,0
9.271510406234686,1,0,1
5.881857527316357,2,1,0
0.2776346679567822,3,1,0
2.7338945622177415,1,0,0
7.764277859231338,2,1,0
2.9706980697663132,2,0,0
9.30047494437959,2,1,1
5.836975927033587,1,0,1
0.8753764591667135,2,0,0
6.581112155764876,1,0,1
1.50977670264374,1,1,0
4.720880974683381,3,0,0
-1.204867214384369,1,1,0
9.612981335765747,1,1,1
-6.696991407568679,2,1,0
2.180923089233266,3,1,0
0.1297330234397646,0,1,0
7.1591208506408375,2,1,1
20.137138155118727,1,1,1
2.842778030272676,1,0,0
2.488554379150755,2,1,0
2.0219899688974325,1,0,0
4.431107377521037,1,1,1
6.091733817664692,2,0,0
