P,Q,A,Y
-6.972996968909508,3,1,0
7.387026962261992,2,1,1
7.842066894315428,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,1
2.0947355249300452,1,0,1
-2.2231648536274378,0,1,0
3.845573140958008,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,0
3.702834362948739,1,0,1
7.913961670876207,2,1,1
8.424719841835035,1,1,1
5.218304101930496,1,1,1
7.7236390272113,1,0,1
0.3867147210304272,0,1,0
7.319516931548583,0,1,1
2.5980408057922846,1,1,1
10.822511919191712,1,0,1
-8.581106013991535,3,1,0
11.381114113256547,3,0,1
6.843021835455659,1,1,1
1.3931303169500242,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,1
10.352740914732768,2,1,1
1.5948813890827565,1,0,0
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
3.831006076013149,1,1,0
3.704797538175827,1,0,0
14.916486299554167,1,0,1
-4.223916310103908,3,1,0
6.866950045561761,3,0,0
1.291252218273323,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
-0.7207256626626823,2,1,1
5.822736030082827,2,1,1
0.2124405665253252,1,0,1
2.963236339090732,1,0,1
0.7437805014381239,3,1,0
7.145504299003346,3,1,1
9.668193803858928,2,0,1
1.1531565330115503,2,1,0
6.7013581060432,3,1,1
15.425041380240677,1,0,1
-2.563748959205821,2,1,0
-3.983511298250843,1,1,0
7.6098000757125615,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
-2.5457092914053776,3,1,0
3.603738322501185,1,0,1
-0.1194994653231169,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
14.321793764716457,1,1,1
6.407576660648052,1,1,1
13.824447072353369,1,0,1
-4.300853765193978,2,1,0
-3.32008887506853,0,1,0
9.137488358292511,1,1,1
2.7571763382597707,2,0,0
-4.052955599375217,1,1,0
-3.2323951043946857,2,1,0
-1.5652530367128343,2,0,0
6.320884444987413,2,1,1
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,0
1.8187123446696527,2,1,0
7.895644797933831,2,0,1
-2.9204145096822103,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,0
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-4.6975902435073085,0,1,0
2.8572494739564616,2,1,0
10.541111491911629,3,1,1
0.7416846712029507,1,0,1
12.0977715098923,3,1,1
1.6565420628974676,1,0,0
-2.915554370695905,1,1,0
5.341814195544751,1,0,1
-0.8012004927137037,3,1,0
-1.1808404693951502,1,1,0
12.241115522584616,2,0,1
5.112249902459668,2,0,1
0.1727875995533423,1,1,0
-2.6481115567929483,2,1,0
5.686765911384929,2,0,1
-2.461847539427009,2,1,0
2.1350503594964048,1,0,0
