P,Q,A,Y
-2.672996968909509,3,1,0
11.687026962261992,2,1,1
12.142066894315429,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,0
2.0947355249300452,1,0,1
2.076835146372562,0,1,1
8.145573140958009,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,0
3.702834362948739,1,0,0
12.213961670876207,2,1,1
12.724719841835036,1,1,1
9.518304101930497,1,1,1
7.7236390272113,1,0,1
4.686714721030428,0,1,1
11.619516931548583,0,1,1
6.898040805792285,1,1,1
10.822511919191712,1,0,1
-4.281106013991535,3,1,0
11.381114113256547,3,0,0
11.14302183545566,1,1,1
5.693130316950025,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,0
14.65274091473277,2,1,1
1.5948813890827565,1,0,0
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
8.131006076013149,1,1,0
3.704797538175827,1,0,0
14.916486299554167,1,0,1
0.0760836898960914,3,1,0
6.866950045561761,3,0,0
5.591252218273323,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
3.5792743373373184,2,1,1
10.122736030082828,2,1,1
0.2124405665253252,1,0,0
2.963236339090732,1,0,0
5.043780501438125,3,1,0
11.445504299003348,3,1,1
9.668193803858928,2,0,1
5.45315653301155,2,1,0
11.0013581060432,3,1,1
15.425041380240677,1,0,1
1.7362510407941798,2,1,0
0.3164887017491571,1,1,0
11.909800075712562,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
1.754290708594623,3,1,0
3.603738322501185,1,0,0
4.180500534676883,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
18.621793764716458,1,1,1
10.707576660648051,1,1,1
13.824447072353369,1,0,1
-0.0008537651939783,2,1,0
0.97991112493147,0,1,0
13.437488358292512,1,1,1
2.7571763382597707,2,0,0
0.2470444006247825,1,1,0
1.067604895605314,2,1,0
-1.5652530367128343,2,0,0
10.620884444987412,2,1,1
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,0
6.118712344669653,2,1,0
7.895644797933831,2,0,1
1.379585490317789,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,0
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-0.3975902435073088,0,1,0
7.157249473956462,2,1,1
