P,Q,A,Y
-17.47299696890951,3,1,0
-3.1129730377380085,2,1,1
-2.657933105684572,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,1
2.0947355249300452,1,0,1
-12.723164853627438,0,1,0
-6.654426859041992,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,1
3.702834362948739,1,0,1
-2.5860383291237934,2,1,1
-2.075280158164965,1,1,0
-5.281695898069504,1,1,1
7.7236390272113,1,0,1
-10.113285278969572,0,1,0
-3.1804830684514167,0,1,1
-7.901959194207715,1,1,0
10.822511919191712,1,0,1
-19.081106013991537,3,1,0
11.381114113256547,3,0,1
-3.6569781645443418,1,1,1
-9.106869683049975,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,1
-0.147259085267231,2,1,0
1.5948813890827565,1,0,1
2.9434537582810516,3,0,0
4.765687580045853,2,0,1
4.521699349602723,1,0,1
-6.668993923986852,1,1,0
3.704797538175827,1,0,1
14.916486299554167,1,0,1
-14.723916310103908,3,1,0
6.866950045561761,3,0,0
-9.208747781726675,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
-11.220725662662684,2,1,0
-4.677263969917173,2,1,0
0.2124405665253252,1,0,1
2.963236339090732,1,0,1
-9.756219498561876,3,1,0
-3.3544957009966536,3,1,0
9.668193803858928,2,0,1
-9.34684346698845,2,1,0
-3.7986418939568,3,1,0
15.425041380240677,1,0,1
-13.06374895920582,2,1,0
-14.483511298250844,1,1,0
-2.890199924287439,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,1
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
-13.045709291405377,3,1,0
3.603738322501185,1,0,1
-10.619499465323116,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
3.8217937647164577,1,1,1
-4.092423339351948,1,1,1
13.824447072353369,1,0,1
-14.80085376519398,2,1,0
-13.82008887506853,0,1,0
-1.3625116417074878,1,1,1
2.7571763382597707,2,0,0
-14.552955599375217,1,1,0
-13.732395104394683,2,1,0
-1.5652530367128343,2,0,0
-4.179115555012587,2,1,0
15.52459694254473,1,0,1
5.821015742702558,2,0,1
4.101549509643828,1,0,1
-8.681287655330348,2,1,0
7.895644797933831,2,0,1
-13.42041450968221,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,1
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
