R,Q,A,Y
7.700539545615733,0,0,1
6.353751123179521,2,0,1
5.961769234606644,2,1,1
2.465029916137705,2,1,0
11.435811457394973,2,1,1
9.090310356275356,1,0,1
3.63102693585558,1,0,0
3.75061726637112,2,0,0
3.743776819630418,2,0,0
10.719693936792291,1,0,1
1.563307730316991,2,1,0
6.855300684768,0,0,1
2.585269551518844,1,1,0
5.025405751706778,3,0,0
10.327402493713445,3,1,1
9.574476172213496,3,1,1
1.7800105079691366,1,0,0
1.4756153792434277,1,1,0
1.9201547119263032,3,0,0
1.1947920810795216,3,0,0
0.6001255101971288,3,0,0
4.323514389590765,1,0,0
12.969733406925286,2,0,1
7.771112706003584,2,0,1
5.226132324816147,2,1,0
4.986544912101967,2,0,0
2.4179270327961784,0,0,1
3.7271360091231713,1,0,0
7.654204582470888,0,0,1
4.779222363630703,1,1,0
2.4558415272772827,2,0,0
1.9654948706886937,2,1,0
11.416900810853637,2,0,1
7.579110072257615,3,1,0
2.50034862638474,2,0,0
5.498892990872408,2,0,0
5.685032831837395,1,0,1
3.0785621350620076,2,0,0
5.788563388496319,2,0,1
8.205091686025888,1,0,1
12.306787371621631,3,0,1
8.000231060063973,1,0,1
14.23979621805208,3,1,1
4.654937775296119,2,1,0
6.7592959598461455,2,0,1
1.7370612859149035,3,1,0
5.366555176343169,2,0,0
4.170230782783843,2,0,0
4.442016200534187,3,1,0
4.196478258519505,0,1,0
7.319841355744073,0,1,1
6.848458317131264,3,0,0
2.7635207708059633,2,1,1
4.47256452654598,2,1,0
8.097841156770693,2,1,1
6.237150696721841,2,0,1
4.932461940602252,2,0,1
1.2458463830907625,2,0,0
3.2595154810896623,1,0,1
1.3102671286090224,1,0,0
14.668377454037156,0,0,1
9.636185421211698,1,1,1
5.855410400988934,1,0,1
3.4073323399989803,3,0,0
4.820470029689991,1,0,0
2.843301276886947,1,1,0
10.486173689594397,0,0,1
6.284382845969192,2,1,0
7.277256328834449,1,0,1
5.80765280083331,1,0,1
11.29774995827475,2,0,1
1.2015457250149224,2,1,0
3.210637281262264,1,1,0
2.9690864823243928,2,0,0
7.531997236707287,1,0,1
2.756338316366111,2,0,0
1.2949743671205616,3,0,0
2.687563905578546,1,0,1
1.8724177111546552,1,1,0
3.471191905035656,1,0,0
0.6780833699411576,0,0,0
10.660439533636987,2,1,1
1.7949240142579592,1,0,1
7.981911886656894,1,1,1
4.535352589023383,2,0,0
3.055944549450537,0,0,1
5.078924367190702,1,0,1
2.0424557518243396,3,0,0
1.954642774177896,0,1,0
3.513533230699288,2,0,0
2.189599136848641,2,1,0
18.223330388933963,3,0,1
4.497654799915746,2,0,1
6.114747762254405,2,1,0
4.5004812788915185,1,0,1
1.6653177528009215,1,1,0
3.155841963422225,1,1,0
0.9030663382054224,2,0,0
4.121793240228614,2,0,1
4.806732643483472,2,1,1
2.3708206433075607,3,1,0
9.899610490459924,1,1,1
0.1557476584762477,3,1,0
0.2340303377281915,2,1,0
7.154933366857412,1,0,1
6.711063712335813,2,0,0
3.8251651450922406,1,0,0
8.670300963341775,2,1,0
2.658709889899036,0,0,1
3.517053065594767,1,1,0
4.584556470674777,2,0,0
15.155086933204972,1,1,1
8.079687211678698,0,0,1
10.831164931097833,2,0,1
4.7546719283376815,1,1,0
5.077199852049148,1,1,0
1.9986884861848644,2,0,0
4.154340735601127,2,1,0
2.5045917830643583,3,0,0
2.959538861523438,1,0,0
8.269716667397057,1,0,1
12.725184650523977,2,0,1
5.673352871669736,3,0,0
4.508955395832523,1,0,0
5.650536467967525,2,1,0
4.440115262112059,1,0,0
7.623329826557589,2,1,1
2.64292088619166,2,0,0
0.9499151312344378,1,0,0
3.3323779660977553,3,0,0
1.356372094466081,2,0,0
3.455762117142326,2,0,0
2.7351850595433627,0,1,0
12.585592011222872,2,0,1
7.737824275442934,1,0,1
8.131125615351932,3,0,1
2.344106728519797,2,1,0
1.1826727163039508,3,0,0
1.569032911228427,1,1,0
5.502058091340544,0,1,0
5.691383328759463,0,0,1
3.614379324403384,1,1,0
1.371455943175759,1,1,0
2.5602446159410963,1,1,0
9.141050351062892,1,0,1
2.631512574758555,1,1,0
2.6900367733219164,1,1,0
3.3012907419540376,1,0,0
5.6334541392892685,1,0,0
8.422518275629956,2,0,1
7.029252184628494,2,1,0
5.847780445013215,1,1,1
0.4376692697723588,2,0,0
9.317042283884383,2,0,0
4.254672095777412,2,1,0
2.3748243927313366,0,0,0
9.730912534584098,2,0,1
5.231736734120722,1,1,0
2.5321284056277964,0,0,1
10.349409083847185,2,0,1
1.1811846140040885,1,0,0
2.4711676877792073,1,0,0
2.934769300770876,2,1,0
3.0645736782872053,0,0,1
9.194773656078956,1,1,1
6.301454362332471,2,0,0
2.835332042163071,2,1,0
5.451649677998271,1,0,0
1.4987910081723803,2,0,0
4.305735044249762,2,0,0
2.225807896987797,1,0,1
3.81727629709312,1,0,0
2.9328729539729887,1,0,0
2.783106751997527,1,1,0
4.385554994269138,1,0,1
5.6274877182596175,1,0,1
12.069436496123169,2,0,1
1.386735358391451,2,0,0
4.673013747920231,2,0,0
7.411820960934808,2,0,1
12.49710116227531,2,0,1
4.048719131012346,2,1,0
5.329586478224637,1,0,0
9.513252982951112,2,0,1
4.385278849175858,0,1,1
11.196279853707708,1,1,1
1.1362196550762782,0,0,0
1.419154912710368,0,1,0
4.093269530294553,2,0,0
4.000266480719152,1,0,1
17.003424878392064,2,1,1
6.31612439620848,0,0,1
8.360729680564033,2,0,0
2.4075085906391775,2,0,0
