R,Q,A,Y
1.435518503329348,3,1,0
10.023314560745266,2,1,1
12.35199579139842,1,1,1
9.52314348029448,2,0,1
7.763201259727468,2,0,1
3.594415791038286,1,0,1
3.1668189267464797,0,1,0
4.854650847314716,3,1,0
3.865387551681347,1,0,1
0.6997136074500991,1,0,0
2.9858741551264205,1,0,1
12.465044261499116,2,1,1
9.930161988497463,1,1,1
6.414952527602283,1,1,1
6.136976957184384,1,0,1
4.564170149177428,0,1,1
7.678160158542797,0,1,1
6.007505519101491,1,1,1
11.373410945882393,1,0,1
-0.5710851178201292,3,1,0
10.154917330936598,3,0,1
8.633082298654541,1,1,1
5.9612102625809555,1,1,0
9.587384715030758,2,0,1
5.423822051906439,1,0,1
6.79734536591777,1,0,1
7.082394813038601,2,0,1
10.8854654996321,2,1,1
3.117473195038813,1,0,0
3.0057709254608524,3,0,0
5.160181604507018,2,0,0
7.015070568237263,1,0,1
7.894220504921554,1,1,0
4.156610387726937,1,0,0
10.40124502445334,1,0,1
0.6504587903226822,3,1,0
6.402929837242172,3,0,0
0.6294244893906633,2,1,0
15.551438902132825,1,0,1
4.853036294563522,3,0,0
4.302613300382107,2,1,1
8.924817355624864,2,1,1
4.787935482770691,1,0,1
4.978495977371066,1,0,0
5.079060457821903,3,1,0
9.813920837192512,3,1,1
10.24924747267996,2,0,1
1.0713547707787423,2,1,0
6.870009268346761,3,1,1
9.967182629826992,1,0,1
3.267981050963969,2,1,0
3.241230350120029,1,1,0
7.897397388955527,2,1,0
2.7577911190489237,0,0,1
1.442327064878374,0,0,0
1.1688293692742309,1,0,0
1.6248391614991378,1,0,0
6.213604375277218,2,0,0
3.5339249760466576,3,1,0
5.906758349975017,1,0,0
2.006958698895708,1,1,0
3.60560988782419,0,0,1
0.6237435920068249,3,0,0
21.334434298988164,1,1,1
10.26213361322365,1,1,1
14.857264047609462,1,0,1
-0.2769226570632203,2,1,0
0.3264812928273159,0,1,0
14.309042787210917,1,1,1
2.4761665936693045,2,0,0
2.7314111105608303,1,1,0
1.750428746583184,2,1,0
1.4343563068333118,2,0,0
10.193907463858617,2,1,1
12.57141061355821,1,0,1
3.631369837843001,2,0,0
2.9328729539729887,1,0,0
5.384382845969192,2,1,0
6.92141448085969,2,0,1
1.06048978114351,1,1,0
4.362882005572336,3,0,0
2.508156150524542,1,0,0
1.2084414186642418,0,0,1
3.865175683148323,1,0,1
1.781564890510406,1,0,0
1.680007861144139,2,0,0
6.2008238226250025,1,0,1
0.2527715212058872,0,1,0
7.319643104069302,2,1,1
12.80249166245475,3,1,1
1.2987366582230593,1,0,0
18.66632494134967,3,1,1
1.0006479480819317,1,0,0
0.4163429338775408,1,1,0
6.422030192216264,1,0,1
0.297919756184845,3,1,0
-0.0607263276897134,1,1,0
13.25838941937169,2,0,1
4.497654799915746,2,0,1
2.6665076660907427,1,1,0
1.801644250862679,2,1,0
5.229491371353755,2,0,0
2.2512859130515155,2,1,0
2.4711676877792073,1,0,0
8.190607727744709,0,1,1
1.2458559876332729,2,1,0
9.513252982951112,2,0,1
12.717909645101448,3,1,1
2.736263810214703,1,1,0
2.9774781350413972,1,1,1
5.718583121536355,1,0,1
13.30102534371963,1,1,1
2.270957818227469,1,1,0
3.286649934118374,1,0,0
5.820880556011576,1,1,0
3.4871860762997233,2,1,0
4.81392739230757,1,0,1
7.753875390199939,2,1,1
2.114356140192097,1,1,0
5.690707983524059,0,0,1
2.078897434177662,0,0,1
1.9960329587234256,2,0,0
1.157125359265291,2,1,0
15.211790484510548,0,0,1
1.3800973602885234,0,0,0
3.219418166550059,3,0,0
10.652800641285406,1,1,1
9.807281728659609,2,0,1
10.190535346591217,2,0,1
0.4246087557189688,1,1,0
6.552886618609014,3,0,0
3.485117460697131,3,1,0
1.7444705310615358,1,0,0
8.131125615351932,3,0,1
7.154933366857412,1,0,1
7.765352439472192,2,0,1
0.9262891119340896,2,0,0
7.1629063241373,1,1,1
3.780146820799024,2,1,0
2.586302423914108,2,1,0
1.7925214054117615,2,0,0
5.659229254223032,1,1,1
5.429072827431453,0,0,1
0.6962123020269042,3,1,0
1.6316851740357363,0,1,1
0.6250237850816205,1,1,0
1.0911833002441051,1,1,1
6.075334818232264,2,1,0
3.3148728480093164,1,0,0
7.625260333826841,1,0,1
11.720991399074894,0,0,1
8.629695776597211,3,0,0
8.449317180722751,0,1,1
3.351127100708551,1,1,1
1.4320743718847084,2,0,0
1.3994492489268664,1,1,0
-0.2122124365685285,2,1,0
6.663808915493981,0,1,1
1.8592476273534169,2,0,0
4.404030516645174,0,1,1
-0.1974021297944033,0,1,0
8.44194982855829,1,0,1
4.803795114655918,2,1,0
3.985056370799521,3,1,0
1.591175147887688,1,0,0
5.975909985218208,2,1,0
4.507828826370088,2,0,0
9.856483178936536,2,1,1
3.3501712427338877,1,0,1
1.7963877524371177,2,0,0
8.000231060063973,1,0,1
1.995889583136294,1,1,0
7.524240486693285,3,0,0
3.617732409376843,1,1,0
7.083407138405072,1,1,1
-0.0458258297297182,2,1,0
1.0237654147266766,3,1,0
2.0471317518963104,0,1,0
6.100224822255026,2,1,0
20.088834865859045,1,1,1
2.6284555351909114,1,0,0
0.8167468223151997,2,1,0
0.7531304385997993,1,0,0
3.9233697529555,1,1,1
4.359203381022559,2,0,0
3.558026919508821,2,1,0
1.9176299942206951,3,1,0
8.948125763241618,1,1,1
7.0958241913321345,2,0,1
3.4140377685285923,2,0,0
6.954983117691904,2,1,1
2.504796502069438,1,1,0
2.4710795027807193,3,0,0
11.215788976198168,3,0,0
2.482142190056888,2,0,0
-0.288766669532413,2,1,0
2.3869559508951825,2,1,0
3.8751665110081297,1,1,0
2.7287523856517053,2,0,0
7.55624383760213,2,0,1
12.33331989329296,1,0,1
10.306991830023303,3,0,1
3.101893971606625,1,1,0
1.4275158114965691,1,1,0
13.028737832738,2,1,1
11.416900810853637,2,0,1
9.092288893932984,1,1,1
3.7905049801710335,1,0,1
1.715210963760636,1,0,0
11.813235819194349,2,1,1
9.66526565087419,2,1,1
2.64292088619166,2,0,0
5.208519436826775,2,1,0
7.161341985396767,2,0,1
11.544160023534044,3,0,0
10.023208012368102,2,0,0
8.406876620640773,2,1,1
2.902772381654467,0,1,1
8.700847517965473,1,1,1
2.7693230604468635,1,0,0
-0.3481982537201014,0,1,0
9.006869976671394,1,0,1
10.871301360590126,2,1,1
4.800397010074153,3,1,0
-0.5906436429113369,1,1,0
11.321741245590117,1,1,1
1.4987910081723803,2,0,0
6.22705333001963,2,0,1
8.281509040388706,2,1,1
7.18998730003096,1,1,1
2.26417167443707,1,1,0
2.541025827750917,2,1,0
11.035572897196772,1,1,1
0.5965203826764229,1,1,0
6.032969394525466,1,0,1
13.43422913618902,2,0,1
10.584090593555104,1,0,1
3.1337961971525132,2,1,0
5.266563605348793,2,1,1
6.474101613031678,2,0,1
4.8785342741240605,0,1,1
4.342914473135959,2,1,0
33.90495967743729,3,1,1
12.793478599506631,2,0,1
6.393239867227418,3,0,0
3.7514666572652455,2,0,0
4.788151257420374,2,1,0
3.2610115323826907,2,0,0
5.074526264638501,1,0,0
5.940617922532109,2,1,1
2.379557826986017,2,1,0
4.54314106840093,2,0,0
7.395025466525041,0,1,1
5.40947846224868,2,0,0
10.556331870827186,1,1,1
10.592600934337687,0,1,1
1.6840441229123626,2,1,0
11.921869743578451,1,1,1
20.51107945433754,1,1,1
4.572059369385032,1,1,0
2.239036254167053,2,1,0
4.759863409682231,2,0,0
2.9906415933251003,2,0,0
12.443917307494022,1,0,1
4.787774350232784,1,0,1
8.217017794088799,1,1,1
6.485875940737937,1,1,1
1.4919922708633289,1,1,0
1.9065534236147912,0,1,0
15.36745297677192,2,0,1
5.31570513902637,2,0,0
3.029986606896172,1,0,0
1.3149929569874417,2,1,0
11.400818211766564,3,0,1
6.688070354748798,1,1,0
5.5870223792771005,1,0,1
4.689483850106129,2,0,0
6.143590193376049,1,0,1
3.158640471877147,1,0,0
5.734547585954315,1,0,1
6.343567379333551,0,0,1
8.258347810033795,3,1,0
4.0764692078905185,3,1,0
5.160175040700341,1,1,1
5.9961804211175975,2,0,1
1.957913766767448,2,0,0
8.770346284416533,0,0,1
1.427123684679021,1,1,0
2.539976682148094,2,1,0
6.028693421447393,2,1,0
2.920378921359864,2,0,0
-0.4500572440550653,0,1,0
3.436614652074498,2,1,0
7.181824243602168,1,0,1
9.127847567753562,2,0,1
5.303591340532131,2,0,0
5.705504500241849,1,1,0
5.885406320716898,2,0,1
2.3900475731709516,2,0,0
5.1126167244089835,3,1,0
0.8595955308467889,1,1,0
7.553260493538589,2,0,0
0.11100154957703,1,1,0
2.250299869441227,1,0,0
6.124884298819913,2,0,0
5.607843547256029,1,1,0
0.8074172265920916,2,1,0
0.962430461363236,0,1,1
7.422891918220813,3,1,0
1.734410035933147,1,1,0
4.102483023934838,3,0,0
1.7420335909001503,1,1,0
8.205091686025888,1,0,1
3.6404719324312382,2,1,0
3.393452907804053,3,1,0
2.4199195193932868,1,1,0
0.2087645257212451,3,1,0
3.69769056888464,0,0,1
1.763717116199441,1,1,0
14.759675210664229,1,1,1
4.765910864933776,1,1,0
1.1556450948738106,1,0,0
1.58556686367184,2,1,0
2.0392044346030325,2,0,0
4.440435734988684,2,1,0
3.459798637715478,0,0,1
0.2677397590534935,3,1,0
3.2499555297189335,3,0,0
10.620160459245264,2,0,1
6.922030159037485,1,1,1
6.055400731860892,3,1,0
1.3210918617980076,2,0,0
5.02723742153071,2,1,0
1.7681531434816071,1,0,0
1.8351850595433628,0,1,0
4.074962518951951,1,1,0
6.236008633044903,0,1,1
4.309076663452827,2,0,1
0.1488855490557263,1,1,0
3.671145067784292,1,0,0
7.364107749629291,1,1,1
4.558887793105619,1,0,1
5.71631685915392,2,0,0
13.00143141616952,1,1,1
-0.2007443413919718,2,1,0
2.7065327646392596,2,0,1
2.0259963373576397,1,1,0
6.541533271301759,0,1,1
5.0293859401502985,0,1,1
0.3714878737978939,0,1,0
3.101944758273409,1,1,1
7.979849332286133,1,1,1
2.619616389566753,2,0,0
9.347357575543873,1,0,1
3.4462012160412367,3,1,0
0.9759587247081768,2,1,0
7.708615996245248,2,0,0
2.680985299595214,3,0,0
0.3457117534743221,2,1,0
9.934383925431078,1,0,1
10.8541964048755,1,0,1
10.154054317768558,3,1,1
6.248327693921674,1,1,1
5.589023185580591,1,0,0
-0.4304401832740039,1,1,0
5.4555985200712565,2,0,1
15.210217450137671,1,0,1
6.722774377717734,1,0,0
3.1658660947988215,1,1,0
3.2979419982879676,0,1,1
6.737163441883418,2,1,0
4.829207339210621,2,1,0
0.6474517894113823,2,1,0
3.183749554975255,1,0,0
-0.3117347796804891,1,1,0
4.87241233741734,2,1,0
3.3757905754023385,2,1,0
2.4205107777055046,2,0,0
0.8781563917288875,2,1,0
3.6827199328005062,1,1,1
-0.0802011419167428,2,1,0
6.432308355434266,2,1,1
9.413225713853432,0,1,1
3.63102693585558,1,0,0
3.835972840439519,2,1,1
14.684335413416951,2,0,1
16.393996284204377,2,0,1
9.869316813997996,1,1,1
21.974865717021192,1,1,1
1.7142285308929837,2,1,0
3.797073498301697,1,1,0
0.778258820474629,0,1,0
6.641772043054328,1,1,1
3.405703323665299,0,0,0
3.2870384849691217,2,1,0
14.097997723611575,2,0,1
8.794458828351695,1,0,1
2.04686308242231,0,0,1
1.386945589075807,2,0,0
5.270271880824442,1,0,1
18.385119453654873,2,1,1
12.614164328276471,2,0,1
0.5874141709024805,1,1,0
8.27581222746131,1,0,1
2.834550023470414,1,1,0
10.719284106705562,1,0,1
2.6918280240503014,2,0,0
8.771693909115347,0,0,1
2.6678276241803305,2,1,0
2.178165029360416,2,0,0
5.040299577879864,1,1,0
1.841095437546146,2,1,0
