P,Q,A,Y
-8.572996968909509,3,1,0
5.787026962261992,2,1,1
6.242066894315428,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,1
2.0947355249300452,1,0,1
-3.8231648536274383,0,1,0
2.245573140958008,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,1
3.702834362948739,1,0,1
6.313961670876207,2,1,1
6.824719841835035,1,1,1
3.618304101930496,1,1,1
7.7236390272113,1,0,1
-1.2132852789695727,0,1,0
5.719516931548583,0,1,1
0.9980408057922848,1,1,0
10.822511919191712,1,0,1
-10.181106013991537,3,1,0
11.381114113256547,3,0,1
5.243021835455659,1,1,1
-0.2068696830499757,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,1
8.752740914732769,2,1,1
1.5948813890827565,1,0,1
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
2.2310060760131485,1,1,0
3.704797538175827,1,0,1
14.916486299554167,1,0,1
-5.8239163101039075,3,1,0
6.866950045561761,3,0,0
-0.3087477817266766,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
-2.3207256626626824,2,1,0
4.222736030082827,2,1,0
0.2124405665253252,1,0,1
2.963236339090732,1,0,1
-0.8562194985618761,3,1,0
5.545504299003347,3,1,1
9.668193803858928,2,0,1
-0.4468434669884491,2,1,0
5.1013581060432,3,1,0
15.425041380240677,1,0,1
-4.1637489592058206,2,1,0
-5.583511298250844,1,1,0
6.009800075712561,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
-4.145709291405378,3,1,0
3.603738322501185,1,0,1
-1.719499465323117,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
12.721793764716455,1,1,1
4.807576660648053,1,1,1
13.824447072353369,1,0,1
-5.900853765193978,2,1,0
-4.920088875068529,0,1,0
7.537488358292513,1,1,1
2.7571763382597707,2,0,0
-5.652955599375217,1,1,0
-4.832395104394686,2,1,0
-1.5652530367128343,2,0,0
4.720884444987413,2,1,0
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,1
0.2187123446696528,2,1,0
7.895644797933831,2,0,1
-4.520414509682211,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,1
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-6.297590243507308,0,1,0
1.2572494739564617,2,1,0
8.941111491911627,3,1,1
0.7416846712029507,1,0,1
10.4977715098923,3,1,1
1.6565420628974676,1,0,0
-4.515554370695904,1,1,0
5.341814195544751,1,0,1
-2.4012004927137034,3,1,0
-2.78084046939515,1,1,0
12.241115522584616,2,0,1
5.112249902459668,2,0,1
-1.4272124004466578,1,1,0
-4.248111556792948,2,1,0
5.686765911384929,2,0,1
-4.061847539427009,2,1,0
2.1350503594964048,1,0,1
6.069767897261641,0,1,1
-3.010630920111211,2,1,0
9.830497050375284,2,0,1
7.520107525935245,3,1,1
-5.556678085044915,1,1,0
-1.2916238154707484,1,1,0
5.825935099206709,1,0,1
9.845792011341388,1,1,1
-3.4540689796457293,1,1,0
2.9285940023473604,1,0,1
0.5581448540781466,1,1,0
-4.258196494977269,2,1,0
4.815103366902755,1,0,1
1.5512981557658796,2,1,1
-4.761698040456569,1,1,0
4.90119291510626,0,0,1
3.609992080895316,0,0,1
5.81270659281575,2,0,0
-3.993430688488114,2,1,0
16.842598982159213,0,0,1
-2.963143760112848,0,0,1
1.8019116037383096,3,0,0
7.5443728818543905,1,1,1
12.541315493146907,2,0,1
10.455317977730951,2,0,1
-2.597888992198392,1,1,0
7.24001363385894,3,0,1
0.1607430842893979,3,1,0
0.4134026414305825,1,0,1
7.234947337498177,3,0,1
8.772039524430166,1,0,1
3.840168764614824,2,0,1
0.8041690427359518,2,0,0
3.666025791165902,1,1,1
0.3490217338556469,2,1,0
2.380261841604415,2,1,0
1.951176827297512,2,0,0
-1.2637455961666872,1,1,0
7.799599697707297,0,0,1
-4.978559804157049,3,1,0
-5.015570681647883,0,1,0
-2.777736891666379,1,1,0
-4.992292779491479,1,1,0
-2.0806850447206986,2,1,0
2.5268233635257653,1,0,0
6.929255092731825,1,0,1
9.959837619114031,0,0,1
11.589259709170015,3,0,1
8.101828787242333,0,1,1
0.8464663736550739,1,1,0
1.2506829326390865,2,0,0
-5.3034353387332835,1,1,0
-7.452702544039512,2,1,0
1.4358277253691685,0,1,1
0.9898832565810568,2,0,1
-1.3772280204045195,0,1,0
-4.576276126323313,0,1,0
9.271510406234686,1,0,1
1.2818575273163568,2,1,0
-4.322365332043217,3,1,0
2.7338945622177415,1,0,0
3.1642778592313383,2,1,0
2.9706980697663132,2,0,0
4.700474944379592,2,1,1
5.836975927033587,1,0,1
0.8753764591667135,2,0,0
6.581112155764876,1,0,1
-3.09022329735626,1,1,0
4.720880974683381,3,0,1
-5.80486721438437,1,1,0
5.012981335765749,1,1,1
-11.29699140756868,2,1,0
-2.419076910766734,3,1,0
-4.470266976560236,0,1,0
2.559120850640837,2,1,0
15.537138155118727,1,1,1
2.842778030272676,1,0,1
-2.111445620849245,2,1,0
2.0219899688974325,1,0,0
-0.1688926224789637,1,1,1
6.091733817664692,2,0,0
-3.363879622734551,2,1,0
-2.6822339884068302,3,1,0
4.190121260064698,1,1,1
9.47033717119833,2,0,1
5.053634063607666,2,0,1
1.0323013989107586,2,1,0
-4.170734797115664,1,1,0
4.257454560038709,3,0,0
10.075130865921167,3,0,1
1.4532111733555118,2,0,0
-3.624771498602245,2,1,0
-0.839185068938584,2,1,0
-3.6526034018885833,1,1,0
3.50596114515898,2,0,0
5.8978446411154755,2,0,1
12.948557572587948,1,0,1
8.759432315434653,3,0,1
-0.5728146338769051,1,1,0
-5.245843299387255,1,1,0
8.711336861415365,2,1,1
9.134339597503647,2,0,1
0.942390842567086,1,1,1
4.342696719481986,1,0,1
0.6215363851714624,1,0,0
4.165880560325668,2,1,1
5.5409712764139,2,1,1
2.1582215612210742,2,0,0
-2.729021462071372,2,1,0
6.162884589980585,2,0,1
14.218369711150036,3,0,1
8.89529403830367,2,0,1
1.6280314358987058,2,1,0
-1.580213517356778,0,1,0
1.953963563151599,1,1,1
-1.837351704191959,1,0,1
-7.113260828921626,0,1,0
7.370292689527724,1,0,1
3.09184404704242,2,1,1
-2.0664246063319673,3,1,0
-7.484384456918686,1,1,0
6.114228046214806,1,1,1
3.964131411735312,2,0,0
3.4758147835776563,2,0,1
1.3158854275680991,2,1,1
3.8235455411989663,1,1,1
-3.87520546591509,1,1,0
-2.1788025254627055,2,1,0
6.1928317564806346,1,1,1
-8.167390211042747,1,1,0
4.160188257954081,1,0,1
14.492663495685225,2,0,1
10.186159460677391,1,0,1
-1.6768294536117456,2,1,0
-0.2371285277984161,2,1,0
10.51735489307241,2,0,1
-1.0269180374994602,0,1,1
1.1531675209341097,2,1,0
27.69663113593969,3,1,1
12.454083471114163,2,0,1
5.82834730674519,3,0,1
1.9456526112280903,2,0,1
-3.3600864436068187,2,1,0
0.4332541264618004,2,0,0
5.656096248886583,1,0,1
2.8626375632467673,2,1,0
-4.0931225443878105,2,1,0
5.908969357548778,2,0,0
3.122312282392335,0,1,1
3.98749813946933,2,0,1
5.676071615948234,1,1,1
7.561468131260872,0,1,1
-5.054300957646213,2,1,0
8.658957358225052,1,1,1
14.179833723305205,1,1,1
0.6702880015507987,1,1,0
-2.953462609917687,2,1,0
5.136680930460758,2,0,1
3.9692176724842776,2,0,0
12.313189464874757,1,0,1
7.390459574999087,1,0,1
0.8119211624204046,1,1,1
2.959651968293251,1,1,1
-1.2090503732883515,1,1,0
-2.0352762185791797,0,1,0
17.66977307500982,2,0,1
4.73923931480695,2,0,1
0.0790021848599584,1,0,1
-0.9686158317863742,2,1,0
11.447125768486533,3,0,1
0.4414816471756677,1,1,0
5.533487422686627,1,0,1
4.2718487094427875,2,0,0
3.742966191798431,1,0,1
6.484175362272852,1,0,0
3.639654060293025,1,0,1
6.876854045767249,0,0,1
3.989143194240802,3,1,0
-1.059153697180205,3,1,0
0.3421151329285364,1,1,1
7.0019699822186166,2,0,1
1.647954687026787,2,0,0
12.311165940504,0,0,1
-4.294376449138657,1,1,0
-0.5893774924841162,2,1,0
1.4041382232881046,2,1,0
4.558404109683968,2,0,0
-5.115589636714077,0,1,0
-1.185413476580155,2,1,0
6.958517290570241,1,0,1
7.6704433961439324,2,0,1
2.6696293229391412,2,0,1
3.252263458042969,1,1,0
9.219894266863005,2,0,1
-0.3874445496490999,2,0,1
0.304228500873385,3,1,0
-1.0919844614694345,1,1,0
5.073248436166722,2,0,1
-6.098053472522581,1,1,0
3.10195492698302,1,0,1
8.644142755821989,2,0,0
-3.33889551498195,1,1,0
-4.532282139976297,2,1,0
-4.582357757510546,0,1,0
7.1551830784433506,3,1,0
-2.713502084710903,1,1,0
0.7214851262583917,3,0,1
-5.697190463453501,1,1,0
12.3908999950243,1,0,1
2.3275782147949258,2,1,0
-0.8915550305970427,3,1,0
-3.001444269579693,1,1,0
-1.7007216649695884,3,1,0
3.18602833899294,0,0,1
-7.110916666848719,1,1,0
9.157063386506524,1,1,1
-2.54840296874947,1,1,0
2.1274364003458195,1,0,0
-0.1403420845891365,2,1,0
4.609251934508479,2,0,0
-5.256176625319024,2,1,0
3.4052489914596467,0,0,1
-7.914792490075493,3,1,0
1.9344899313021913,3,0,0
11.490490405139418,2,0,1
2.4683324633319654,1,1,0
-0.698201468509373,3,1,0
-0.386763945142176,2,0,0
1.9755303607066863,2,1,0
3.797573237455658,1,0,0
-6.872157646658897,0,1,0
-3.6972635534268807,1,1,0
0.4488138631881559,0,1,1
