P,Q,A,Y
-12.97299696890951,3,1,0
1.3870269622619915,2,1,1
1.842066894315428,1,1,1
6.7770658155751295,2,0,1
7.813366155150593,2,0,1
2.0947355249300452,1,0,1
-8.223164853627438,0,1,0
-2.1544268590419917,3,1,0
7.176239956034404,1,0,1
1.6862417871140996,1,0,0
3.702834362948739,1,0,1
1.9139616708762068,2,1,1
2.424719841835035,1,1,1
-0.7816958980695037,1,1,1
7.7236390272113,1,0,1
-5.613285278969573,0,1,1
1.3195169315485833,0,1,1
-3.4019591942077154,1,1,1
10.822511919191712,1,0,1
-14.581106013991535,3,1,0
11.381114113256547,3,0,1
0.8430218354556587,1,1,1
-4.606869683049975,1,1,0
11.709565963853436,2,0,1
4.781384059431351,1,0,1
8.36310039626131,1,0,1
6.9800968970773685,2,0,1
4.3527409147327685,2,1,1
1.5948813890827565,1,0,0
2.9434537582810516,3,0,0
4.765687580045853,2,0,0
4.521699349602723,1,0,1
-2.168993923986851,1,1,0
3.704797538175827,1,0,0
14.916486299554167,1,0,1
-10.223916310103908,3,1,0
6.866950045561761,3,0,0
-4.708747781726677,2,1,0
13.385609342520612,1,0,1
1.9917255997616703,3,0,0
-6.720725662662682,2,1,1
-0.1772639699171729,2,1,1
0.2124405665253252,1,0,1
2.963236339090732,1,0,1
-5.256219498561876,3,1,0
1.1455042990033464,3,1,1
9.668193803858928,2,0,1
-4.846843466988449,2,1,0
0.7013581060431999,3,1,1
15.425041380240677,1,0,1
-8.563748959205821,2,1,0
-9.983511298250844,1,1,0
1.609800075712561,2,1,0
3.688335310803226,0,0,1
3.2300311879377928,0,0,0
3.15541165239522,1,0,0
5.269907706779899,1,0,0
5.254355806252306,2,0,0
-8.545709291405377,3,1,0
3.603738322501185,1,0,1
-6.119499465323116,1,1,0
0.1742831940383133,0,0,1
-2.039000055186088,3,0,0
8.321793764716457,1,1,1
0.4075766606480522,1,1,1
13.824447072353369,1,0,1
-10.30085376519398,2,1,0
-9.32008887506853,0,1,0
3.1374883582925124,1,1,1
2.7571763382597707,2,0,0
-10.052955599375217,1,1,0
-9.232395104394683,2,1,0
-1.5652530367128343,2,0,0
0.3208844449874122,2,1,1
15.52459694254473,1,0,1
5.821015742702558,2,0,0
4.101549509643828,1,0,0
-4.1812876553303475,2,1,0
7.895644797933831,2,0,1
-8.92041450968221,1,1,0
4.794144077682652,3,0,0
5.935538987811054,1,0,0
0.0165287797676401,0,0,1
3.676857977309555,1,0,1
3.3503975949156626,1,0,0
1.420516624330575,2,0,0
9.652612259764412,1,0,1
-10.69759024350731,0,1,0
-3.1427505260435384,2,1,0
4.541111491911627,3,1,1
0.7416846712029507,1,0,0
6.0977715098923,3,1,1
1.6565420628974676,1,0,0
-8.915554370695904,1,1,0
5.341814195544751,1,0,1
-6.801200492713704,3,1,0
-7.180840469395151,1,1,0
12.241115522584616,2,0,1
5.112249902459668,2,0,1
-5.8272124004466574,1,1,0
-8.648111556792948,2,1,0
5.686765911384929,2,0,1
-8.461847539427009,2,1,0
2.1350503594964048,1,0,0
1.6697678972616408,0,1,1
-7.41063092011121,2,1,0
9.830497050375284,2,0,1
3.1201075259352447,3,1,1
-9.956678085044915,1,1,0
-5.691623815470749,1,1,1
5.825935099206709,1,0,1
5.445792011341387,1,1,1
-7.854068979645729,1,1,0
2.9285940023473604,1,0,0
-3.8418551459218535,1,1,0
-8.658196494977268,2,1,0
4.815103366902755,1,0,1
-2.84870184423412,2,1,1
-9.161698040456567,1,1,0
4.90119291510626,0,0,1
3.609992080895316,0,0,1
5.81270659281575,2,0,0
-8.393430688488115,2,1,0
16.842598982159213,0,0,1
-2.963143760112848,0,0,0
1.8019116037383096,3,0,0
3.14437288185439,1,1,1
