,R,Q
8401,-0.009154027503343709,2
3169,13.070569075208958,2
1083,8.119736710572171,2
6244,3.0235185240508997,2
1893,-0.7894040898745417,1
418,7.16004212951095,1
4111,8.119311519477662,2
5444,12.443917307494022,1
5593,-1.0901681191670645,1
7595,0.05015808822904244,2
4003,1.1408205247685839,1
2893,3.75058515085534,2
8357,13.25838941937169,2
6457,3.5779673392273486,0
5802,0.6718053003490003,1
5532,3.7243971809751786,1
1017,5.081330050928975,0
3217,6.6487773866385655,2
5351,7.98725333353309,2
3075,8.822241880968683,2
3865,4.356369281315401,1
1025,3.2115738002530057,1
4943,10.761112747546665,2
3421,3.988545692010039,3
8071,3.967134575629011,1
5535,4.886657536650456,1
2346,3.9621357644359394,0
5566,1.1788132865684817,2
7994,0.887938337232832,2
4499,0.1962123020269042,3
7767,2.29447394385926,3
8087,3.671145067784292,1
5467,4.463703496156171,3
7006,-1.2334576963898505,2
1649,0.8149929569874415,2
2075,-0.7122124365685285,2
2181,1.6886304744570007,2
3816,0.657125359265291,2
2240,2.8402587622994977,1
8282,6.353751123179521,2
5914,1.4987910081723805,2
1489,4.583525048784622,1
4830,-0.40665249187964414,1
4670,0.6762456873839748,3
6713,3.5612226945282233,2
1269,4.827141147829955,1
3208,-1.025894785616347,0
5247,5.005685258608872,2
6693,2.8133908166956028,3
7831,-0.3534186887926998,3
3160,5.565467349729111,3
3073,4.715388482120655,1
7171,4.8291419341237445,0
6393,2.0403363573746285,0
303,6.778237027764629,3
3674,3.319846454044667,2
1927,3.0456565034809433,0
5156,4.793500578250315,2
5727,15.067320068905303,1
4452,16.11589093084447,1
4868,0.6571284072441284,2
1445,2.361665488343708,1
6270,5.465238326125503,1
3502,2.9714575237218295,1
3138,1.6720673396792125,1
7026,6.52204409794758,1
4542,3.4140377685285923,2
2227,6.213604375277218,2
6189,-0.5369572009351355,1
4788,3.6358723163739093,1
1923,5.315481834335072,2
7589,0.5269764199719317,1
6182,8.369557912849947,2
3343,2.4001114176115386,3
4370,5.036749789434499,2
2501,0.5865935946792393,0
3951,2.508156150524542,1
6764,3.280203772622506,2
4432,5.205594131716671,1
2575,3.183749554975255,1
6246,2.2347904336165896,1
2371,0.8925413870221061,1
6232,6.5279656895985685,0
6052,0.6707577850819859,1
6188,1.8471410331350056,2
2120,2.2324623468266727,2
4932,2.702354041621075,1
6760,11.12302584711688,1
7513,4.222576322585594,1
2372,10.40124502445334,1
7851,2.582661086405091,2
1587,1.3732831874494356,2
6237,0.5887278226549189,2
5525,2.5877946991012526,1
7613,9.888866611649577,2
5993,12.075170525068753,3
5347,-1.0769668552061704,1
2793,5.23015067139683,2
6092,6.356205164668195,2
3192,1.70310430675944,2
6604,12.433571588387322,1
5127,10.77001416214524,1
1692,1.1801975462871601,2
2578,4.8444168803913445,2
7645,9.542030720602122,2
7180,9.264530098249494,0
357,6.289362896173456,1
1772,4.914209285823006,2
6245,1.9232840630323866,3
6064,17.60178924805804,1
7286,1.3709852128442317,0
874,3.5733601604556036,1
4650,4.092919708220969,2
2870,1.202698345660925,1
6643,1.2292125957328959,1
3720,1.5415389611232406,1
189,5.687370980435318,2
4799,1.9330859594613528,1
965,5.179011632574686,1
1574,1.9852669925521451,2
2789,3.8243109108946385,2
7030,6.304990659880374,1
6213,4.5004812788915185,1
1556,6.4267432839956165,1
3314,5.574498295145678,2
3373,6.319389937513866,2
8399,2.0702833769110374,3
7671,5.31570513902637,2
1023,2.4711676877792073,1
3882,8.67854231241864,2
4463,8.687822252516103,3
2741,-1.2442523415237523,3
3216,2.619616389566753,2
1345,1.825526390346365,0
148,1.4552687136058782,1
7097,9.281247375521735,2
6920,1.7979152275124957,2
2799,8.622194124911136,2
5429,0.8475127098631994,1
2571,1.481851051431236,3
4268,7.3966528625822985,0
474,5.485822324956468,2
7237,6.008411948598916,2
4204,12.397768837396189,0
549,3.2556842709030285,1
1749,2.8296603824593145,1
7528,2.8051219210353513,2
5555,7.245082762574933,0
2109,0.630067487650281,2
4090,-0.3241645866229117,2
1782,3.174006629044511,1
4563,7.984848970398163,1
6082,3.6881481266250473,2
4485,6.751018549003254,1
2936,1.4309175032375436,1
7806,7.810488351993175,2
1391,4.863009283225731,1
3996,14.877868193555258,2
201,11.100239433031657,3
6172,5.366555176343169,2
1988,0.7624133638400656,2
3543,8.753859053460232,2
445,5.5900163672202225,0
4886,13.860800946238353,2
553,1.5932910337689306,2
1812,1.4781759048890484,0
2696,1.964886812591653,1
1789,2.0667761470008594,3
6842,0.9499151312344378,1
8226,3.678111211062712,2
313,0.5631846351443084,0
6096,3.0070588666842504,3
7073,9.898625528073183,3
1640,2.3373978473963843,1
3879,10.317658361494436,1
180,4.928641122718525,1
4973,2.972863764914991,0
3589,3.854279428515656,1
5393,4.336302368821212,1
1996,1.545663290507865,3
5558,5.380512495372519,1
3915,-0.0740207193369522,2
4559,5.80765280083331,1
1433,0.22848557384063228,2
5516,2.4457426042489385,1
5646,0.7630169116834145,1
1020,1.472590929420952,3
6876,1.1732303197204934,1
178,9.111578738658862,0
7368,5.501769728279265,3
4053,20.303594306590583,3
7423,1.8499156803680776,2
5823,5.118758430083519,1
3900,1.8235965482953551,2
3399,0.868599397290784,3
2166,1.8508104471511153,0
7334,-0.7301350588397781,1
6948,3.023494008885266,1
5658,3.542991939119518,0
3441,5.9961804211175975,2
8228,2.1593871143019263,3
2445,3.702897871174068,2
7317,0.9882858206947107,2
1723,3.731185359860116,2
613,3.8958079301779094,1
7537,7.012473797340268,2
5041,13.012267297486433,2
5324,8.88663577917983,1
2127,3.297125682934558,2
1555,2.465339857815298,1
1508,9.317042283884383,2
648,1.3546612922609242,1
444,4.380281209372632,1
8294,5.002045980222897,0
4589,2.692240629100998,2
6250,0.547221747903802,1
2766,2.7553248930360374,1
1686,1.6018216639107106,0
2014,3.5117276300338096,2
2165,9.580610100425801,2
4597,1.8524260375063797,0
5475,3.528259962705002,2
1150,10.251989306899723,3
3920,2.8196755205671904,2
459,3.132671137625272,3
4791,6.0936336758715335,2
1888,5.809633101742982,2
6673,1.4811087326322694,1
7301,1.3102671286090224,1
8239,8.26903845454554,2
2749,0.328849052647735,1
6998,3.6489558401830218,2
6241,0.5240283682610132,1
4570,1.6268787348740261,1
7170,2.5972373721610396,1
5450,6.516680925071238,2
4142,0.9262891119340897,2
2050,-0.667397457300229,0
5282,6.136976957184384,1
5596,-0.2133626462185214,1
7534,9.079001918984797,2
3977,3.446852347213478,2
7396,2.123733744721738,3
6007,2.440999320263142,1
7999,1.6839687548234092,1
4337,1.080205424301484,2
1736,22.12229559918822,1
1506,3.8251651450922406,1
1748,31.013794631763723,3
359,5.691383328759463,0
6258,4.933637841199671,2
822,10.495578144080419,3
7731,8.167516420681823,3
4510,4.1244263850937255,1
3988,0.8296300753355879,1
5873,6.218197901166369,1
567,6.170031866903621,1
6508,2.6808320591383357,2
1501,-0.06305571739001437,2
5572,1.9199195193932868,1
4207,13.533533305438507,2
3049,8.833932898058858,0
1061,2.1406960470981407,1
3328,5.208325982396845,2
355,3.955578013082209,2
7559,10.154917330936598,3
3266,-0.2982691320407209,1
7560,4.362882005572336,3
5046,9.221112841227441,1
3744,6.348797772163309,2
5732,14.254172086715052,1
8073,12.069436496123167,2
5203,0.6418012936930154,2
1314,7.096218243260678,2
6276,6.492897248262688,2
67,3.111801133326681,2
6081,16.739245114417063,2
3393,5.6483597879530345,0
7481,7.161341985396767,2
3845,3.8148690524279782,0
196,6.443847782506053,3
4286,3.9420996567773754,2
5945,8.269075279206184,0
3632,4.172942281664874,1
7260,1.2948534356827794,0
3613,13.021725085374719,2
3592,2.04686308242231,0
522,1.4751439647861828,3
4717,1.0262937237846819,2
2192,0.9919922708633289,1
1651,5.576618448619187,0
2981,3.470279729153395,2
747,4.1731439045591605,2
3714,3.5086480165640097,1
3181,0.5381498714079878,0
495,2.4884089337165625,2
6575,0.278258820474629,0
1295,5.170432204892519,2
2357,2.661358025494696,2
5871,3.3809711830479277,1
3135,2.1790887545764663,1
7080,9.47891350464166,2
2257,4.594932764808293,2
8269,5.036066654212574,1
3297,6.737466232062806,0
