,P,Q
2021,-11.47299696890951,3
3951,2.8870269622619915,3
3341,3.342066894315428,3
799,6.7770658155751295,2
6495,7.813366155150593,2
5426,2.0947355249300452,1
5640,-6.723164853627438,3
5399,-0.6544268590419917,3
7960,7.176239956034404,1
9913,1.6862417871140996,1
428,3.702834362948739,1
8772,3.4139616708762066,3
4463,3.924719841835035,3
7735,0.7183041019304963,3
6218,7.7236390272113,1
7972,-4.113285278969573,3
9530,2.8195169315485833,3
7489,-1.9019591942077152,3
5027,10.822511919191713,1
6833,-13.081106013991535,3
8926,11.381114113256547,3
8223,2.3430218354556587,3
9861,-3.106869683049976,3
7955,11.709565963853436,2
5999,4.781384059431351,1
7652,8.36310039626131,1
8120,6.9800968970773685,2
1617,5.8527409147327685,3
4603,1.5948813890827565,1
5863,2.9434537582810516,3
3305,4.765687580045853,2
6235,4.521699349602723,1
3740,-0.6689939239868515,3
2582,3.7047975381758276,1
2788,14.916486299554169,1
8649,-8.723916310103908,3
5829,6.866950045561761,3
3571,-3.208747781726677,3
8291,13.385609342520612,1
4469,1.9917255997616703,3
2770,-5.220725662662682,3
8777,1.322736030082827,3
256,0.21244056652532528,1
2334,2.963236339090732,1
604,-3.756219498561876,3
4562,2.6455042990033464,3
8903,9.668193803858927,2
2002,-3.3468434669884495,3
4512,2.2013581060432,3
9413,15.425041380240675,1
4926,-7.063748959205821,3
8595,-8.483511298250843,3
3612,3.109800075712561,3
1483,3.6883353108032266,0
6099,3.2300311879377928,0
7543,3.15541165239522,1
5814,5.269907706779899,1
2614,5.254355806252306,2
2846,-7.045709291405378,3
6936,3.603738322501185,1
3155,-4.619499465323116,3
3150,0.17428319403831338,0
6179,-2.039000055186088,3
4679,9.821793764716457,3
1157,1.9075766606480522,3
995,13.824447072353369,1
1964,-8.80085376519398,3
9792,-7.82008887506853,3
3821,4.637488358292512,3
8009,2.7571763382597707,2
6060,-8.552955599375217,3
4730,-7.732395104394685,3
6432,-1.5652530367128343,2
4776,1.8208844449874122,3
2154,15.52459694254473,1
1083,5.821015742702558,2
3313,4.101549509643828,1
53,-2.681287655330347,3
6643,7.895644797933831,2
8658,-7.420414509682211,3
8927,4.794144077682652,3
4647,5.935538987811054,1
3916,0.01652877976764011,0
5474,3.6768579773095555,1
3882,3.3503975949156626,1
4789,1.4205166243305747,2
7166,9.652612259764412,1
4258,-9.197590243507308,3
8521,-1.6427505260435384,3
7255,6.041111491911627,3
75,0.7416846712029507,1
8708,7.5977715098923,3
1121,1.6565420628974676,1
7667,-7.415554370695904,3
7225,5.341814195544751,1
3860,-5.301200492713704,3
367,-5.680840469395151,3
9850,12.241115522584616,2
1041,5.112249902459668,2
4384,-4.3272124004466574,3
92,-7.148111556792948,3
3154,5.686765911384929,2
501,-6.9618475394270085,3
1204,2.1350503594964048,1
949,3.1697678972616408,3
3761,-5.910630920111211,3
291,9.830497050375284,2
9678,4.620107525935245,3
8102,-8.456678085044915,3
1851,-4.191623815470749,3
9751,5.825935099206709,1
905,6.945792011341387,3
6349,-6.354068979645729,3
4064,2.9285940023473604,1
5702,-2.3418551459218535,3
7552,-7.158196494977268,3
1329,4.815103366902755,1
8489,-1.3487018442341203,3
3232,-7.661698040456569,3
8930,4.90119291510626,0
1836,3.6099920808953163,0
534,5.81270659281575,2
4480,-6.893430688488114,3
5762,16.842598982159213,0
4915,-2.963143760112848,0
5920,1.8019116037383098,3
1089,4.64437288185439,3
194,12.541315493146909,2
9543,10.455317977730951,2
5817,-5.497888992198392,3
8199,7.24001363385894,3
8596,-2.7392569157106017,3
7141,0.4134026414305825,1
455,7.234947337498177,3
3596,8.772039524430166,1
7639,3.840168764614824,2
4875,0.8041690427359518,2
3755,0.7660257911659019,3
639,-2.550978266144353,3
5135,-0.5197381583955849,3
7006,1.9511768272975119,2
5932,-4.163745596166687,3
5191,7.799599697707297,0
5298,-7.8785598041570495,3
3053,-7.915570681647884,3
3411,-5.677736891666379,3
4901,-7.89229277949148,3
1840,-4.9806850447206985,3
2315,2.5268233635257653,1
4482,6.929255092731825,1
9320,9.959837619114033,0
6811,11.589259709170015,3
52,5.201828787242333,3
7312,-2.053533626344926,3
997,1.2506829326390865,2
4400,-8.203435338733284,3
2441,-10.352702544039513,3
8284,-1.4641722746308317,3
6257,0.9898832565810568,2
4953,-4.27722802040452,3
4499,-7.476276126323313,3
965,9.271510406234686,1
1155,-1.6181424726836433,3
5611,-7.222365332043218,3
9099,2.7338945622177415,1
5347,0.2642778592313384,3
6174,2.9706980697663132,2
7178,1.8004749443795915,3
4106,5.836975927033587,1
609,0.8753764591667135,2
4833,6.581112155764876,1
1581,-5.99022329735626,3
7301,4.720880974683381,3
6194,-8.704867214384368,3
957,2.112981335765749,3
1195,-14.196991407568678,3
329,-5.319076910766734,3
172,-7.370266976560234,3
2578,-0.34087914935916275,3
7306,12.637138155118729,3
8039,2.842778030272676,1
9973,-5.011445620849246,3
7124,2.0219899688974325,1
6278,-3.0688926224789634,3
652,6.091733817664692,2
3996,-6.26387962273455,3
5689,-5.582233988406831,3
4516,1.2901212600646983,3
2681,9.47033717119833,2
5355,5.053634063607666,2
8551,-1.8676986010892414,3
6130,-7.070734797115664,3
3112,4.257454560038709,3
3218,10.075130865921167,3
8953,1.4532111733555118,2
7229,-6.524771498602245,3
6586,-3.7391850689385837,3
4640,-6.552603401888583,3
6271,3.50596114515898,2
7845,5.8978446411154755,2
6980,12.948557572587948,1
4535,8.759432315434653,3
7980,-3.4728146338769053,3
176,-8.145843299387256,3
8053,5.811336861415364,3
3276,9.134339597503647,2
4030,-1.957609157432914,3
8304,4.342696719481986,1
1722,0.6215363851714624,1
5389,1.2658805603256678,3
5488,2.6409712764138997,3
4872,2.1582215612210742,2
9118,-5.629021462071372,3
8840,6.162884589980585,2
5886,14.218369711150036,3
6261,8.89529403830367,2
7816,-1.271968564101294,3
8536,-4.480213517356778,3
6155,-0.9460364368484009,3
2842,-1.837351704191959,1
4066,-10.013260828921627,3
2041,7.370292689527724,1
7696,0.19184404704241986,3
549,-4.966424606331968,3
2726,-10.384384456918687,3
8507,3.214228046214806,3
6966,3.9641314117353117,2
4100,3.4758147835776563,2
1257,-1.5841145724319008,3
5579,0.9235455411989668,3
5436,-6.775205465915089,3
1258,-5.078802525462706,3
7383,3.2928317564806346,3
6544,-11.067390211042747,3
1285,4.160188257954081,1
7527,14.492663495685225,2
6492,10.186159460677393,1
5574,-4.5768294536117455,3
9480,-3.1371285277984162,3
2494,10.51735489307241,2
1621,-3.92691803749946,3
320,-1.7468324790658907,3
3806,24.796631135939688,3
7827,12.454083471114165,2
5990,5.82834730674519,3
3063,1.9456526112280903,2
9822,-6.260086443606818,3
8696,0.4332541264618004,2
1224,5.656096248886583,1
2721,-0.037362436753232586,3
6209,-6.99312254438781,3
855,5.908969357548778,2
5402,0.22231228239233491,3
7882,3.98749813946933,2
6031,2.7760716159482333,3
9745,4.661468131260872,3
9945,-7.954300957646212,3
2549,5.758957358225052,3
9356,11.279833723305204,3
9276,-2.2297119984492015,3
7690,-5.8534626099176865,3
5672,5.136680930460758,2
831,3.9692176724842776,2
6411,12.313189464874757,1
8511,7.390459574999087,1
6479,-2.0880788375795953,3
1201,0.059651968293251256,3
2572,-4.109050373288351,3
6341,-4.93527621857918,3
5700,17.66977307500982,2
9052,4.73923931480695,2
2387,0.07900218485995847,1
1939,-3.868615831786374,3
7692,11.447125768486533,3
1479,-2.458518352824332,3
9203,5.533487422686627,1
3968,4.2718487094427875,2
7825,3.742966191798431,1
3696,6.484175362272852,1
2096,3.639654060293025,1
9208,6.876854045767249,0
9091,1.089143194240802,3
6915,-3.959153697180205,3
6406,-2.5578848670714636,3
4045,7.0019699822186166,2
5407,1.647954687026787,2
9933,12.311165940504,0
9161,-7.194376449138656,3
7727,-3.489377492484116,3
6817,-1.4958617767118956,3
3243,4.558404109683968,2
2562,-8.015589636714077,3
7594,-4.085413476580155,3
2058,6.958517290570241,1
808,7.6704433961439324,2
1022,2.6696293229391412,2
3161,0.3522634580429691,3
8576,9.219894266863005,2
7701,-0.3874445496490999,2
5974,-2.5957714991266148,3
4913,-3.9919844614694346,3
5025,5.073248436166722,2
2372,-8.998053472522582,3
2963,3.1019549269830202,1
8974,8.644142755821989,2
530,-6.23889551498195,3
2017,-7.432282139976297,3
7637,-7.482357757510546,3
6888,4.255183078443351,3
2813,-5.613502084710903,3
567,0.7214851262583917,3
8787,-8.5971904634535,3
9867,12.390899995024299,1
5053,-0.5724217852050741,3
9577,-3.7915550305970425,3
6562,-5.9014442695796925,3
9962,-4.600721664969589,3
2064,3.18602833899294,0
8080,-10.010916666848718,3
3804,6.257063386506524,3
9590,-5.44840296874947,3
2922,2.1274364003458195,1
7118,-3.0403420845891365,3
5682,4.609251934508479,2
2320,-8.156176625319024,3
8898,3.4052489914596467,0
9581,-10.814792490075494,3
3236,1.9344899313021913,3
640,11.490490405139418,2
8656,-0.4316675366680346,3
9344,-3.598201468509373,3
9766,-0.38676394514217605,2
5033,-0.9244696392933136,3
4093,3.797573237455658,1
4136,-9.772157646658897,3
8823,-6.597263553426881,3
801,-2.451186136811844,3
5948,4.474048830260259,2
5158,-10.437767344027561,3
9532,3.3138596105252334,1
3398,-0.017720262422549315,3
5897,4.803323667488532,1
4918,4.622950137235799,2
166,6.483231009522016,3
7430,-7.534050329459373,3
3286,-0.5012060422290108,2
2178,-5.7434233086754665,3
4607,1.7537014065897485,3
521,-5.168293662937508,3
7984,-5.462806217848447,3
4252,-3.992356268822488,3
1842,-1.1467729173610415,3
3777,2.832294803335417,2
3836,15.20692460737472,1
9292,-4.818939254194248,3
9194,-2.8056249492762326,3
1159,6.937910648078363,2
5807,5.056207887185249,3
4681,-6.890757774079761,3
3568,11.270926362240614,1
8968,9.323049879416775,1
8714,0.24439134903510973,3
6316,-2.566793281830186,3
4803,7.338308766220607,1
2356,-8.676435937127437,3
8132,5.964818842122305,2
6098,16.45914771580541,1
213,9.472300648949872,1
1176,-4.65022333194188,3
8944,-4.320619815369953,3
1286,-1.475785194669072,3
7762,-4.386348923437057,3
2753,-6.515719928917455,3
