,R,Q
6553,7.700539545615733,0
7360,6.353751123179521,2
3793,4.561769234606643,2
2177,1.0650299161377053,2
1395,10.035811457394972,2
1523,9.090310356275355,1
939,3.63102693585558,1
6692,3.75061726637112,2
3335,3.743776819630418,2
1139,10.719693936792293,1
1170,0.16330773031699142,2
450,6.855300684768,0
4271,1.1852695515188443,1
5167,5.025405751706778,3
4020,8.927402493713444,3
1027,8.174476172213495,3
2859,1.7800105079691366,1
1746,0.07561537924342776,1
4631,1.9201547119263032,3
5388,1.1947920810795216,3
5603,0.6001255101971288,3
1287,4.323514389590765,1
1325,12.969733406925286,2
4738,7.771112706003584,2
1002,3.8261323248161467,2
6886,4.986544912101967,2
6495,2.4179270327961784,0
1924,3.7271360091231713,1
507,7.6542045824708875,0
1554,3.379222363630703,1
5304,2.4558415272772827,2
4921,0.5654948706886938,2
3276,11.416900810853635,2
2263,6.179110072257615,3
6496,2.50034862638474,2
3026,5.498892990872408,2
713,5.685032831837395,1
3780,3.0785621350620076,2
5987,5.788563388496319,2
7408,8.205091686025888,1
41,12.306787371621631,3
4833,8.000231060063973,1
2273,12.83979621805208,3
4828,3.254937775296119,2
3094,6.7592959598461455,2
3267,0.3370612859149036,3
6141,5.366555176343169,2
5540,4.170230782783843,2
2063,3.042016200534187,3
1226,2.796478258519505,0
4529,5.919841355744072,0
2181,6.848458317131264,3
2934,1.3635207708059633,2
3505,3.07256452654598,2
3134,6.697841156770693,2
6250,6.237150696721841,2
7149,4.932461940602252,2
161,1.2458463830907625,2
2290,3.2595154810896623,1
6771,1.3102671286090224,1
6804,14.668377454037156,0
100,8.236185421211697,1
5802,5.855410400988934,1
4141,3.4073323399989803,3
612,4.820470029689991,1
4629,1.443301276886947,1
4489,10.486173689594395,0
53,4.884382845969192,2
3940,7.277256328834449,1
5182,5.80765280083331,1
4403,11.29774995827475,2
2732,-0.1984542749850775,2
4824,1.810637281262264,1
1767,2.9690864823243928,2
2760,7.531997236707287,1
7389,2.756338316366111,2
2827,1.2949743671205616,3
3089,2.687563905578546,1
1467,0.47241771115465525,1
3993,3.471191905035656,1
1769,0.6780833699411576,0
3708,9.260439533636987,2
3786,1.7949240142579592,1
