,R,Q
2021,2.435518503329348,3
3951,11.023314560745266,3
3341,13.35199579139842,3
799,9.52314348029448,2
6495,7.763201259727468,2
5426,3.594415791038286,1
5640,4.16681892674648,3
5399,5.854650847314716,3
7960,3.865387551681347,1
9913,0.6997136074500991,1
428,2.9858741551264205,1
8772,13.465044261499116,3
4463,10.930161988497463,3
7735,7.414952527602283,3
6218,6.136976957184384,1
7972,5.564170149177428,3
9530,8.678160158542797,3
7489,7.007505519101491,3
5027,11.373410945882393,1
6833,0.42891488217987084,3
8926,10.154917330936598,3
8223,9.633082298654541,3
9861,6.9612102625809555,3
7955,9.587384715030758,2
5999,5.423822051906439,1
7652,6.79734536591777,1
8120,7.082394813038601,2
1617,11.885465499632101,3
4603,3.117473195038813,1
5863,3.0057709254608524,3
3305,5.160181604507018,2
6235,7.015070568237263,1
3740,8.894220504921554,3
2582,4.156610387726937,1
2788,10.40124502445334,1
8649,1.6504587903226822,3
5829,6.402929837242172,3
3571,1.6294244893906633,3
8291,15.551438902132823,1
4469,4.853036294563522,3
2770,5.302613300382107,3
8777,9.924817355624864,3
256,4.787935482770691,1
2334,4.978495977371066,1
604,6.079060457821903,3
4562,10.813920837192512,3
8903,10.249247472679961,2
2002,2.0713547707787425,3
4512,7.870009268346761,3
9413,9.967182629826992,1
4926,4.267981050963969,3
8595,4.241230350120029,3
3612,8.897397388955527,3
1483,2.7577911190489237,0
6099,1.442327064878374,0
7543,1.1688293692742309,1
5814,1.6248391614991378,1
2614,6.213604375277218,2
2846,4.533924976046658,3
6936,5.906758349975017,1
3155,3.006958698895708,3
3150,3.60560988782419,0
6179,0.6237435920068249,3
4679,22.334434298988164,3
1157,11.26213361322365,3
995,14.857264047609462,1
1964,0.7230773429367797,3
9792,1.326481292827316,3
3821,15.309042787210915,3
8009,2.4761665936693045,2
6060,3.7314111105608303,3
4730,2.750428746583184,3
6432,1.4343563068333118,2
4776,11.193907463858615,3
2154,12.57141061355821,1
1083,3.631369837843001,2
3313,2.9328729539729887,1
53,6.384382845969192,3
6643,6.92141448085969,2
8658,2.06048978114351,3
8927,4.362882005572336,3
4647,2.508156150524542,1
3916,1.2084414186642418,0
5474,3.8651756831483235,1
3882,1.781564890510406,1
4789,1.680007861144139,2
7166,6.2008238226250025,1
4258,1.2527715212058872,3
8521,8.319643104069302,3
7255,13.80249166245475,3
75,1.2987366582230593,1
8708,19.66632494134967,3
1121,1.0006479480819317,1
7667,1.4163429338775408,3
7225,6.422030192216264,1
3860,1.297919756184845,3
367,0.9392736723102866,3
9850,13.25838941937169,2
1041,4.497654799915746,2
4384,3.6665076660907427,3
92,2.801644250862679,3
3154,5.229491371353755,2
501,3.2512859130515155,3
1204,2.4711676877792073,1
949,9.190607727744709,3
3761,2.2458559876332727,3
291,9.513252982951112,2
9678,13.717909645101447,3
8102,3.736263810214703,3
1851,3.9774781350413972,3
9751,5.718583121536355,1
905,14.30102534371963,3
6349,3.2709578182274686,3
4064,3.286649934118374,1
5702,6.820880556011576,3
7552,4.487186076299723,3
1329,4.81392739230757,1
8489,8.753875390199939,3
3232,3.114356140192097,3
8930,5.690707983524059,0
1836,2.0788974341776614,0
534,1.9960329587234258,2
4480,2.157125359265291,3
5762,15.211790484510548,0
4915,1.3800973602885234,0
5920,3.219418166550059,3
1089,11.652800641285406,3
194,9.807281728659609,2
9543,10.190535346591215,2
5817,1.4246087557189688,3
8199,6.552886618609014,3
8596,4.485117460697131,3
7141,1.7444705310615358,1
455,8.131125615351932,3
3596,7.154933366857412,1
7639,7.765352439472192,2
