,P,Q
2021,-2.5729969689095085,2
3951,11.787026962261992,3
3341,12.242066894315428,3
799,6.7770658155751295,2
6495,7.813366155150593,2
5426,2.0947355249300452,1
5640,2.1768351463725626,3
5399,8.245573140958008,2
7960,7.176239956034404,1
9913,1.6862417871140996,1
428,3.702834362948739,1
8772,12.313961670876207,3
4463,12.824719841835035,3
7735,9.618304101930496,3
6218,7.7236390272113,1
7972,4.786714721030427,3
9530,11.719516931548583,3
7489,6.998040805792285,3
5027,10.822511919191713,1
6833,-4.181106013991536,2
8926,11.381114113256547,3
8223,11.243021835455659,3
9861,5.793130316950025,3
7955,11.709565963853436,2
5999,4.781384059431351,1
7652,8.36310039626131,1
8120,6.9800968970773685,2
1617,14.752740914732769,3
4603,1.5948813890827565,1
5863,2.9434537582810516,3
3305,4.765687580045853,2
6235,4.521699349602723,1
3740,8.231006076013148,3
2582,3.7047975381758276,1
2788,14.916486299554169,1
8649,0.17608368989609158,2
5829,6.866950045561761,3
3571,5.691252218273323,3
8291,13.385609342520612,1
4469,1.9917255997616703,3
2770,3.679274337337318,3
8777,10.222736030082828,3
256,0.21244056652532528,1
2334,2.963236339090732,1
604,5.143780501438124,2
4562,11.545504299003348,1
8903,9.668193803858927,2
2002,5.553156533011551,3
4512,11.1013581060432,2
9413,15.425041380240675,1
4926,1.8362510407941794,3
8595,0.41648870174915675,3
3612,12.009800075712562,3
1483,3.6883353108032266,0
6099,3.2300311879377928,0
7543,3.15541165239522,1
5814,5.269907706779899,1
2614,5.254355806252306,2
2846,1.8542907085946227,2
6936,3.603738322501185,1
3155,4.280500534676883,3
3150,0.17428319403831338,0
6179,-2.039000055186088,3
4679,18.721793764716455,3
1157,10.807576660648053,3
995,13.824447072353369,1
1964,0.09914623480602158,3
9792,1.0799111249314701,3
3821,13.537488358292512,3
8009,2.7571763382597707,2
6060,0.3470444006247826,3
4730,1.1676048956053142,3
6432,-1.5652530367128343,2
4776,10.720884444987412,3
2154,15.52459694254473,1
1083,5.821015742702558,2
3313,4.101549509643828,1
53,6.218712344669653,3
6643,7.895644797933831,2
8658,1.4795854903177894,3
8927,4.794144077682652,3
4647,5.935538987811054,1
3916,0.01652877976764011,0
5474,3.6768579773095555,1
3882,3.3503975949156626,1
4789,1.4205166243305747,2
7166,9.652612259764412,1
4258,-0.2975902435073088,3
8521,7.2572494739564615,3
7255,14.941111491911627,2
75,0.7416846712029507,1
8708,16.4977715098923,2
1121,1.6565420628974676,1
7667,1.484445629304095,3
7225,5.341814195544751,1
3860,3.598799507286296,2
367,3.2191595306048497,3
9850,12.241115522584616,2
1041,5.112249902459668,2
4384,4.572787599553342,3
92,1.7518884432070516,3
3154,5.686765911384929,2
501,1.938152460572991,3
1204,2.1350503594964048,1
949,12.069767897261642,3
3761,2.989369079888789,3
291,9.830497050375284,2
9678,13.520107525935245,1
8102,0.44332191495508466,3
1851,4.708376184529252,3
9751,5.825935099206709,1
905,15.845792011341388,3
6349,2.5459310203542707,3
4064,2.9285940023473604,1
5702,6.558144854078147,3
7552,1.7418035050227316,3
1329,4.815103366902755,1
8489,7.55129815576588,3
3232,1.238301959543431,3
8930,4.90119291510626,0
1836,3.6099920808953163,0
534,5.81270659281575,2
4480,2.006569311511886,3
5762,16.842598982159213,0
4915,-2.963143760112848,0
5920,1.8019116037383098,3
1089,13.54437288185439,3
194,12.541315493146909,2
9543,10.455317977730951,2
5817,3.402111007801607,3
8199,7.24001363385894,3
8596,6.160743084289399,2
7141,0.4134026414305825,1
455,7.234947337498177,3
3596,8.772039524430166,1
7639,3.840168764614824,2
4875,0.8041690427359518,2
3755,9.666025791165902,3
639,6.349021733855647,3
5135,8.380261841604415,3
7006,1.9511768272975119,2
5932,4.736254403833313,3
5191,7.799599697707297,0
5298,1.021440195842951,2
3053,0.9844293183521164,3
3411,3.22226310833362,3
4901,1.0077072205085202,3
1840,3.919314955279302,3
2315,2.5268233635257653,1
4482,6.929255092731825,1
9320,9.959837619114033,0
6811,11.589259709170015,3
52,14.101828787242333,3
7312,6.846466373655074,3
997,1.2506829326390865,2
4400,0.6965646612667162,3
2441,-1.4527025440395138,3
8284,7.435827725369169,3
6257,0.9898832565810568,2
4953,4.6227719795954805,3
4499,1.4237238736766868,3
965,9.271510406234686,1
1155,7.281857527316357,3
5611,1.6776346679567826,2
9099,2.7338945622177415,1
5347,9.164277859231339,3
6174,2.9706980697663132,2
7178,10.700474944379591,3
4106,5.836975927033587,1
609,0.8753764591667135,2
4833,6.581112155764876,1
1581,2.90977670264374,3
7301,4.720880974683381,3
6194,0.1951327856156313,3
957,11.01298133576575,3
1195,-5.296991407568679,3
329,3.580923089233266,2
172,1.5297330234397646,3
2578,8.559120850640838,3
7306,21.537138155118726,3
8039,2.842778030272676,1
9973,3.888554379150755,3
7124,2.0219899688974325,1
6278,5.831107377521037,3
652,6.091733817664692,2
3996,2.63612037726545,3
5689,3.3177660115931698,2
4516,10.190121260064698,3
2681,9.47033717119833,2
5355,5.053634063607666,2
8551,7.032301398910759,3
6130,1.829265202884336,3
3112,4.257454560038709,3
3218,10.075130865921167,3
8953,1.4532111733555118,2
7229,2.3752285013977548,3
6586,5.160814931061416,3
4640,2.347396598111417,3
6271,3.50596114515898,2
7845,5.8978446411154755,2
6980,12.948557572587948,1
4535,8.759432315434653,3
7980,5.427185366123095,3
176,0.754156700612745,3
8053,14.711336861415365,2
3276,9.134339597503647,2
4030,6.942390842567086,3
8304,4.342696719481986,1
1722,0.6215363851714624,1
5389,10.165880560325668,3
5488,11.5409712764139,3
4872,2.1582215612210742,2
9118,3.2709785379286282,3
8840,6.162884589980585,2
5886,14.218369711150036,3
6261,8.89529403830367,2
7816,7.6280314358987065,3
8536,4.4197864826432225,3
6155,7.9539635631516,3
2842,-1.837351704191959,1
4066,-1.1132608289216268,3
2041,7.370292689527724,1
7696,9.09184404704242,2
549,3.9335753936680327,2
2726,-1.4843844569186873,3
8507,12.114228046214807,3
6966,3.9641314117353117,2
4100,3.4758147835776563,2
