,R,Q
5972,-2.4289921987104144,1
7255,6.79734536591777,1
4857,-2.323746683232878,3
3486,6.590702767203038,2
3592,2.619616389566753,2
4623,6.416784555845926,1
2806,-1.9226113387509898,2
5969,3.6871491881330836,2
3633,-6.29503202305433,0
9096,2.6918280240503014,2
5126,-0.6049745334749588,0
131,-6.2901995212924895,1
5619,-5.5559845178015195,2
472,3.6437351815320773,1
1024,4.600786485422978,1
5231,-3.5580845768411278,1
8597,-5.773516902945433,0
8114,-5.095910949801256,2
5768,-0.9911692304820896,0
2437,12.53971181681926,1
2390,2.1139295181451683,0
851,6.888534160056231,1
1939,-4.524203177267769,1
659,5.1716077840594465,1
6376,4.327669168996691,1
8767,5.25218497810581,1
6002,-8.503052579798966,3
1424,-2.5923006592835733,1
5892,3.88203615943071,2
7584,-2.6043437770870828,2
2384,3.024075306683905,1
7911,6.548387938840732,0
1201,1.8932362192682235,2
8910,3.305664152505334,2
4916,-0.686846553818059,1
7975,-0.35725163637739143,2
6064,-4.3150083823346765,2
5567,5.741930198723658,2
7116,6.237150696721841,2
6831,-0.28455327844753775,0
7239,-3.151075909871028,0
6822,11.773902615941811,2
5303,-5.9240947917996785,2
1268,4.81392739230757,1
1690,13.523918117255938,2
701,8.883004435881894,0
1537,-4.244502380245932,2
4167,-3.637935664832768,2
3455,-3.1055928899161005,3
5952,2.7287523856517053,2
3297,-5.276164881283975,1
2370,2.2665283319715934,3
7026,9.26243499211645,2
6839,7.993018745951316,2
1456,-1.1796982517349486,2
6695,2.679956857164219,1
5480,-0.9743120517649864,2
2603,5.989204925205597,1
7868,15.551438902132823,1
549,-6.110351536825876,2
7915,1.7557725768280912,1
9352,13.25838941937169,2
2324,-8.37525270656192,1
6307,1.6527376249377312,0
2110,8.794458828351695,1
522,7.925198035643792,1
7224,-6.501825670277343,3
384,-7.448804756936306,2
787,-2.3103870877990555,1
7696,1.9632216201937442,1
1370,-4.745659264398873,2
1618,-3.1747341359110735,1
9421,5.544781549777573,2
5341,-5.084475341503493,1
2717,4.652242037880175,0
953,-3.541143927047525,1
5808,1.1169988111567473,3
3144,2.5045917830643583,3
4352,8.771693909115347,0
5991,2.5558384845593825,2
5914,2.4143841640525956,1
8353,4.228841012475599,2
1953,-0.2559682593463748,2
6708,-2.504658413480179,3
7543,-2.6594151426509605,3
8786,9.634910531488545,2
6417,-0.4603578514634403,1
7869,6.281054674002105,2
8300,8.717766499152225,1
8137,0.36308189734694096,1
7426,2.6044158579738164,2
3131,7.715717514987576,1
6889,11.870856537429349,3
8917,7.202989244446248,3
1030,-5.299228632575514,2
1647,4.85589650670102,2
4007,-3.645720571484344,1
5183,2.4205107777055046,2
5862,0.6237435920068249,3
6760,1.641342939428075,1
3800,-3.9415716480395355,1
4036,-2.0714143131804317,2
8382,7.161341985396767,2
2347,-2.8093958575290587,0
4949,5.205594131716671,1
4430,6.993743126772438,0
4115,-6.634393989603808,2
7974,-4.8034943975463555,2
7677,6.030302127497049,1
8774,-7.043049560100748,2
2398,-3.9449996869268773,2
8016,3.75061726637112,2
2818,4.009425504359571,1
5306,-6.147262076489431,2
9260,0.410811196769334,3
8682,-1.699232626864644,2
944,1.4320743718847084,2
867,16.330283434970553,1
6805,-3.8118518733749527,2
8924,-2.496263676535497,2
8464,10.154917330936598,3
8399,-5.941942908967711,2
7234,3.0541584569650673,2
6228,-5.580080480606713,1
1700,0.542447329936354,3
6517,5.0033918976371305,2
9465,14.11237382648001,2
6941,4.942416761675218,1
2244,3.5117276300338096,2
8816,-4.707724185014281,3
3004,-5.993041301104292,1
8414,-3.277423677414406,1
8071,6.542234740125178,2
7881,0.3177669798252154,2
4440,8.543211520676248,3
5721,7.514522220869978,2
7456,7.085729263890915,0
4459,0.8296300753355879,1
6850,15.899099968488088,2
1951,9.113627690852915,1
5598,1.1620899989073532,2
6118,4.172461115372654,3
8988,-4.521105059283537,2
8210,-1.0779698409625151,1
4376,3.037848222175323,2
9048,3.671145067784292,1
33,-1.2371431298763786,3
6271,-1.3586055759411693,2
6383,-5.574802700050071,1
9358,-2.9690677334315216,3
5939,-2.720911339488014,2
41,12.306787371621631,3
5141,-1.7822281440010155,1
2267,-1.9350553190579998,1
3953,-5.110161017440209,3
2042,12.57141061355821,1
2463,-1.6691220758177217,1
705,4.310258979538282,3
4049,2.093512639255545,1
5110,1.6268787348740261,1
5642,4.309076663452827,2
5451,-4.929738977118207,1
8510,6.124884298819913,2
5470,-3.30992666883175,1
7627,3.1593105067097746,0
2750,7.703480547348537,1
2547,8.153045834999098,3
7373,-3.4472616102175495,0
2628,3.441496406357321,2
4349,-6.306297651697533,3
2478,-0.6455208120355742,1
4314,0.441475430011085,2
2273,1.0346617236126299,1
4152,-3.4297095340921917,1
7073,15.853266354851726,1
662,-7.650075289522549,2
8044,3.8661579566252398,1
8235,-5.8896263992601385,3
8070,4.787774350232784,1
4304,4.192916813143431,2
